map_id,t1,t2,winner,map,date,round_wr_diff,retake_wr_diff,postplant_wr_diff,fk_percent_diff,pistol_wr_diff,acs_diff,kills_diff,kdr_diff,kadr_diff,kast_diff,rating_diff
169085,15300,10149,15300,6,2024-04-06,0.6720430107526881,0.14642857142857144,3.625,0.292982456140351,1.125,27.346666666666664,0.4724919093851132,0.2460328979196903,0.3917755200774069,0.06453333333333322,0.18853333333333344
169086,15300,10149,15300,0,2024-04-06,0.6720430107526881,0.14642857142857144,3.625,0.292982456140351,1.125,27.346666666666664,0.4724919093851132,0.2460328979196903,0.3917755200774069,0.06453333333333322,0.18853333333333344
161452,14773,14809,14809,6,2024-03-02,0.8290816326530612,0.6956521739130435,-2.2,0.5297619047619047,-0.8333333333333334,40.69999999999999,0.6612554112554112,0.3676292162096578,0.5504003882552779,0.16199999999999992,0.272
161453,14773,14809,14773,2,2024-03-02,6.038461538461538,1.7142857142857144,-0.5,1.2727272727272727,0.0,59.400000000000006,1.3368421052631576,1.0800547382825865,1.5709887102292164,0.19799999999999995,0.6359999999999999
161454,14773,14809,14773,0,2024-03-02,0.7755102040816326,0.14565217391304347,2.942857142857143,-0.008281573498964967,1.1666666666666665,26.785714285714306,0.4191919191919191,0.25644345873569063,0.44243935365668885,0.10457142857142843,0.264142857142857
157706,879,14805,14805,6,2024-02-02,-1.1666666666666665,-0.5833333333333333,-0.3333333333333335,-0.8142857142857142,-1.0,-46.30000000000001,-1.0789473684210527,-0.7687110187110187,-0.9594594594594594,-0.15899999999999992,-0.358
167406,14529,15487,14529,5,2024-03-29,0.9153846153846155,4.8,-1.0833333333333335,0.5,0.33333333333333337,17.5,0.5724637681159424,0.44099733536353247,0.6276170536733918,0.08499999999999996,0.391
167407,14529,15487,14529,1,2024-03-29,1.5653846153846154,0.925,0.36111111111111116,0.4692307692307691,2.166666666666667,29.166666666666686,0.7994350282485878,0.49459459459459454,0.6824324324324325,0.09233333333333338,0.43166666666666664
145970,11856,1471,1471,4,2023-10-28,-0.7521367521367521,0.4666666666666666,3.5,0.0,-1.5,-13.200000000000017,-0.36363636363636376,-0.20305220883534136,-0.33413654618473876,-0.018000000000000016,-0.15000000000000002
145971,11856,1471,1471,0,2023-10-28,-0.941025641025641,-0.3,-7.166666666666667,-1.1653225806451613,-0.33333333333333337,-42.5333333333333,-0.682526661197703,-0.3686075949367089,-0.6958087201125176,-0.10866666666666658,-0.3330000000000001
148606,12743,13920,13920,8,2023-11-07,-0.25630498533724333,-0.22546419098143233,-2.9,0.014542570068746707,0.23611111111111116,-7.640000000000015,-0.14979369289714128,-0.05189236808064579,-0.08121459476337023,-0.019999999999999907,-0.07619999999999982
148607,12743,13920,12743,0,2023-11-07,-0.25630498533724333,-0.22546419098143233,-2.9,0.014542570068746707,0.23611111111111116,-7.640000000000015,-0.14979369289714128,-0.05189236808064579,-0.08121459476337023,-0.019999999999999907,-0.07619999999999982
148608,12743,13920,12743,4,2023-11-07,-0.5734767025089605,-0.24615384615384617,1.1,-0.29836065573770487,0.125,-16.80000000000001,-0.3894984326018811,-0.09891101793617518,-0.11536221756347542,-0.031200000000000006,-0.1028
168116,14278,12255,14278,2,2024-04-20,0.7386072708653354,0.3392857142857143,-0.4285714285714284,0.07919213393568958,1.0,17.417142857142835,0.40076658587452796,0.2340399291595341,0.41590654583664266,0.10405714285714274,0.19485714285714306
168117,14278,12255,14278,0,2024-04-20,0.7386072708653354,0.3392857142857143,-0.4285714285714284,0.07919213393568958,1.0,17.417142857142835,0.40076658587452796,0.2340399291595341,0.41590654583664266,0.10405714285714274,0.19485714285714306
135642,4611,9650,4611,0,2023-07-01,1.0096153846153846,0.06666666666666671,2.5,0.5833333333333333,0.5,17.30000000000001,0.5714285714285712,0.3896765618077095,0.3072662826761188,0.06700000000000006,0.28949999999999987
158245,8380,14479,14479,9,2024-02-11,-0.13043478260869557,0.2982456140350877,6.828571428571429,-1.4353413654618472,4.5,-13.214285714285694,-0.22489258861439287,-0.1401602246048841,-0.2525352760364983,-0.06628571428571439,-0.09635714285714259
158246,8380,14479,14479,6,2024-02-11,-0.13043478260869557,0.2982456140350877,6.828571428571429,-1.4353413654618472,4.5,-13.214285714285694,-0.22489258861439287,-0.1401602246048841,-0.2525352760364983,-0.06628571428571439,-0.09635714285714259
141557,6422,11653,6422,0,2023-09-18,2.9423076923076925,0.75,-0.33333333333333326,4.4523809523809526,1.0,67.4,1.7647058823529411,1.0469107551487413,1.6189931350114417,0.278,0.9059999999999999
144297,1184,1001,1184,0,2023-10-14,1.0027472527472527,0.52,3.666666666666667,1.321590909090909,1.4285714285714286,46.03333333333333,1.0057208237986273,0.5710955710955711,0.9805749805749806,0.15333333333333332,0.4666666666666667
140856,13390,4569,4569,1,2023-09-09,-0.3193979933110368,-0.17934782608695654,-1.8571428571428572,-0.025691699604743157,-2.6666666666666665,15.900000000000006,0.03210272873194242,-0.025589081991683527,0.023669900842307356,0.06699999999999995,0.006249999999999978
118223,12075,8484,8484,4,2023-02-28,-0.48582995951416996,0.43846153846153846,1.0,-0.835016835016835,1.75,-14.700000000000017,-0.4331436699857756,-0.2727272727272727,-0.5204545454545455,-0.10000000000000009,-0.26750000000000007
118224,12075,8484,8484,5,2023-02-28,-0.48582995951416996,0.43846153846153846,1.0,-0.835016835016835,1.75,-14.700000000000017,-0.4331436699857756,-0.2727272727272727,-0.5204545454545455,-0.10000000000000009,-0.26750000000000007
