match_id,t1,t2,date,0_in_pool,1_in_pool,2_in_pool,3_in_pool,4_in_pool,5_in_pool,6_in_pool,7_in_pool,8_in_pool,9_in_pool,team,action,map
313813,5091,5214,2024-03-31,0,0,0,0,0,0,0,0,1,0,0,remaining,8
220294,4915,1120,2023-06-13,1,1,0,1,1,0,1,1,1,0,4915,ban,4
220294,4915,1120,2023-06-13,1,1,0,1,0,0,1,1,1,0,1120,ban,0
220294,4915,1120,2023-06-13,0,1,0,1,0,0,1,1,1,0,4915,pick,7
220294,4915,1120,2023-06-13,0,1,0,1,0,0,1,0,1,0,1120,pick,1
220294,4915,1120,2023-06-13,0,0,0,1,0,0,1,0,1,0,4915,ban,8
220294,4915,1120,2023-06-13,0,0,0,1,0,0,1,0,0,0,1120,ban,3
220294,4915,1120,2023-06-13,0,0,0,0,0,0,1,0,0,0,0,remaining,6
297041,14819,8484,2024-02-07,1,1,1,0,0,1,1,0,1,1,14819,ban,8
297041,14819,8484,2024-02-07,1,1,1,0,0,1,1,0,0,1,8484,ban,5
297041,14819,8484,2024-02-07,1,1,1,0,0,0,1,0,0,1,14819,pick,0
297041,14819,8484,2024-02-07,0,1,1,0,0,0,1,0,0,1,8484,pick,9
297041,14819,8484,2024-02-07,0,1,1,0,0,0,1,0,0,0,14819,ban,6
297041,14819,8484,2024-02-07,0,1,1,0,0,0,0,0,0,0,8484,ban,2
297041,14819,8484,2024-02-07,0,1,0,0,0,0,0,0,0,0,0,remaining,1
294798,14318,12256,2024-03-03,1,1,1,0,0,1,1,0,1,1,14318,ban,9
294798,14318,12256,2024-03-03,1,1,1,0,0,1,1,0,1,0,12256,ban,2
294798,14318,12256,2024-03-03,1,1,0,0,0,1,1,0,1,0,14318,pick,6
294798,14318,12256,2024-03-03,1,1,0,0,0,1,0,0,1,0,12256,pick,8
294798,14318,12256,2024-03-03,1,1,0,0,0,1,0,0,0,0,14318,ban,1
294798,14318,12256,2024-03-03,1,0,0,0,0,1,0,0,0,0,12256,ban,5
294798,14318,12256,2024-03-03,1,0,0,0,0,0,0,0,0,0,0,remaining,0
183810,2359,2355,2023-05-07,1,1,0,1,1,0,1,1,1,0,2359,ban,3
183810,2359,2355,2023-05-07,1,1,0,0,1,0,1,1,1,0,2355,ban,6
183810,2359,2355,2023-05-07,1,1,0,0,1,0,0,1,1,0,2359,pick,4
183810,2359,2355,2023-05-07,1,1,0,0,0,0,0,1,1,0,2355,pick,8
183810,2359,2355,2023-05-07,1,1,0,0,0,0,0,1,0,0,2359,ban,1
183810,2359,2355,2023-05-07,1,0,0,0,0,0,0,1,0,0,2355,ban,0
183810,2359,2355,2023-05-07,0,0,0,0,0,0,0,1,0,0,0,remaining,7
295195,4669,6132,2024-01-27,1,1,1,0,0,1,1,0,1,1,4669,ban,9
295195,4669,6132,2024-01-27,1,1,1,0,0,1,1,0,1,0,6132,ban,1
295195,4669,6132,2024-01-27,1,0,1,0,0,1,1,0,1,0,4669,pick,0
295195,4669,6132,2024-01-27,0,0,1,0,0,1,1,0,1,0,6132,pick,6
295195,4669,6132,2024-01-27,0,0,1,0,0,1,0,0,1,0,4669,ban,2
295195,4669,6132,2024-01-27,0,0,0,0,0,1,0,0,1,0,6132,ban,5
295195,4669,6132,2024-01-27,0,0,0,0,0,0,0,0,1,0,0,remaining,8
312780,624,6961,2024-03-22,1,1,1,0,0,1,1,0,1,1,624,ban,8
312780,624,6961,2024-03-22,1,1,1,0,0,1,1,0,0,1,6961,ban,5
312780,624,6961,2024-03-22,1,1,1,0,0,0,1,0,0,1,624,pick,0
312780,624,6961,2024-03-22,0,1,1,0,0,0,1,0,0,1,6961,pick,9
312780,624,6961,2024-03-22,0,1,1,0,0,0,1,0,0,0,624,ban,6
312780,624,6961,2024-03-22,0,1,1,0,0,0,0,0,0,0,6961,ban,2
312780,624,6961,2024-03-22,0,1,0,0,0,0,0,0,0,0,0,remaining,1
276514,13604,7038,2023-09-30,1,1,1,0,1,0,1,0,1,1,13604,ban,4
276514,13604,7038,2023-09-30,1,1,1,0,0,0,1,0,1,1,7038,ban,9
276514,13604,7038,2023-09-30,1,1,1,0,0,0,1,0,1,0,13604,pick,2
276514,13604,7038,2023-09-30,1,1,0,0,0,0,1,0,1,0,7038,pick,0
276514,13604,7038,2023-09-30,0,1,0,0,0,0,1,0,1,0,13604,ban,8
276514,13604,7038,2023-09-30,0,1,0,0,0,0,1,0,0,0,7038,ban,1
276514,13604,7038,2023-09-30,0,0,0,0,0,0,1,0,0,0,0,remaining,6
213534,367,364,2023-05-22,1,1,0,1,1,0,1,1,1,0,367,ban,6
213534,367,364,2023-05-22,1,1,0,1,1,0,0,1,1,0,364,ban,3
213534,367,364,2023-05-22,1,1,0,0,1,0,0,1,1,0,367,pick,4
213534,367,364,2023-05-22,1,1,0,0,0,0,0,1,1,0,364,pick,8
213534,367,364,2023-05-22,1,1,0,0,0,0,0,1,0,0,367,ban,0
213534,367,364,2023-05-22,0,1,0,0,0,0,0,1,0,0,364,ban,7
213534,367,364,2023-05-22,0,1,0,0,0,0,0,0,0,0,0,remaining,1
167353,188,624,2023-02-14,1,0,0,1,1,1,1,1,1,0,188,ban,0
167353,188,624,2023-02-14,0,0,0,1,1,1,1,1,1,0,624,ban,5
167353,188,624,2023-02-14,0,0,0,1,1,0,1,1,1,0,188,pick,7
167353,188,624,2023-02-14,0,0,0,1,1,0,1,0,1,0,624,pick,6
167353,188,624,2023-02-14,0,0,0,1,1,0,0,0,1,0,188,ban,4
167353,188,624,2023-02-14,0,0,0,1,0,0,0,0,1,0,624,ban,8
167353,188,624,2023-02-14,0,0,0,1,0,0,0,0,0,0,0,remaining,3
213196,4915,474,2023-05-24,1,1,0,1,1,0,1,1,1,0,4915,ban,4
213196,4915,474,2023-05-24,1,1,0,1,0,0,1,1,1,0,474,ban,7
213196,4915,474,2023-05-24,1,1,0,1,0,0,1,0,1,0,4915,pick,8
213196,4915,474,2023-05-24,1,1,0,1,0,0,1,0,0,0,474,pick,1
213196,4915,474,2023-05-24,1,0,0,1,0,0,1,0,0,0,4915,ban,0
213196,4915,474,2023-05-24,0,0,0,1,0,0,1,0,0,0,474,ban,6
213196,4915,474,2023-05-24,0,0,0,1,0,0,0,0,0,0,0,remaining,3
299766,15065,15058,2024-02-16,1,1,1,0,0,1,1,0,1,1,15065,ban,2
299766,15065,15058,2024-02-16,1,1,0,0,0,1,1,0,1,1,15058,ban,9
299766,15065,15058,2024-02-16,1,1,0,0,0,1,1,0,1,0,15065,pick,0
299766,15065,15058,2024-02-16,0,1,0,0,0,1,1,0,1,0,15058,pick,1
299766,15065,15058,2024-02-16,0,0,0,0,0,1,1,0,1,0,15065,ban,5
299766,15065,15058,2024-02-16,0,0,0,0,0,0,1,0,1,0,15058,ban,8
299766,15065,15058,2024-02-16,0,0,0,0,0,0,1,0,0,0,0,remaining,6
318842,14634,6397,2024-03-28,1,1,1,0,0,1,1,0,1,1,14634,ban,6
318842,14634,6397,2024-03-28,1,1,1,0,0,1,0,0,1,1,6397,ban,1
318842,14634,6397,2024-03-28,1,0,1,0,0,1,0,0,1,1,14634,pick,5
318842,14634,6397,2024-03-28,1,0,1,0,0,0,0,0,1,1,6397,pick,0
318842,14634,6397,2024-03-28,0,0,1,0,0,0,0,0,1,1,14634,ban,9
318842,14634,6397,2024-03-28,0,0,1,0,0,0,0,0,1,0,6397,ban,2
318842,14634,6397,2024-03-28,0,0,0,0,0,0,0,0,1,0,0,remaining,8
295207,13558,4396,2024-02-10,1,1,1,0,0,1,1,0,1,1,13558,ban,2
295207,13558,4396,2024-02-10,1,1,0,0,0,1,1,0,1,1,4396,ban,8
295207,13558,4396,2024-02-10,1,1,0,0,0,1,1,0,0,1,13558,pick,5
295207,13558,4396,2024-02-10,1,1,0,0,0,0,1,0,0,1,4396,pick,9
295207,13558,4396,2024-02-10,1,1,0,0,0,0,1,0,0,0,13558,ban,6
295207,13558,4396,2024-02-10,1,1,0,0,0,0,0,0,0,0,4396,ban,0
295207,13558,4396,2024-02-10,0,1,0,0,0,0,0,0,0,0,0,remaining,1
220446,474,5248,2023-06-18,1,1,0,1,1,0,1,1,1,0,474,ban,7
220446,474,5248,2023-06-18,1,1,0,1,1,0,1,0,1,0,5248,ban,1
220446,474,5248,2023-06-18,1,0,0,1,1,0,1,0,1,0,474,pick,4
220446,474,5248,2023-06-18,1,0,0,1,0,0,1,0,1,0,5248,pick,3
220446,474,5248,2023-06-18,1,0,0,0,0,0,1,0,1,0,474,ban,0
220446,474,5248,2023-06-18,0,0,0,0,0,0,1,0,1,0,5248,ban,6
220446,474,5248,2023-06-18,0,0,0,0,0,0,0,0,1,0,0,remaining,8
184060,7035,474,2023-05-19,1,1,0,1,1,0,1,1,1,0,7035,ban,0
184060,7035,474,2023-05-19,0,1,0,1,1,0,1,1,1,0,474,ban,1
184060,7035,474,2023-05-19,0,0,0,1,1,0,1,1,1,0,7035,pick,3
184060,7035,474,2023-05-19,0,0,0,0,1,0,1,1,1,0,474,pick,8
184060,7035,474,2023-05-19,0,0,0,0,1,0,1,1,0,0,7035,ban,4
184060,7035,474,2023-05-19,0,0,0,0,0,0,1,1,0,0,474,ban,7
184060,7035,474,2023-05-19,0,0,0,0,0,0,1,0,0,0,0,remaining,6
193905,12446,8182,2023-04-20,1,0,0,1,1,1,1,1,1,0,12446,ban,8
193905,12446,8182,2023-04-20,1,0,0,1,1,1,1,1,0,0,8182,ban,7
193905,12446,8182,2023-04-20,1,0,0,1,1,1,1,0,0,0,12446,pick,4
193905,12446,8182,2023-04-20,1,0,0,1,0,1,1,0,0,0,8182,pick,6
193905,12446,8182,2023-04-20,1,0,0,1,0,1,0,0,0,0,12446,ban,3
193905,12446,8182,2023-04-20,1,0,0,0,0,1,0,0,0,0,8182,ban,5
193905,12446,8182,2023-04-20,1,0,0,0,0,0,0,0,0,0,0,remaining,0
170967,8086,11060,2023-02-16,1,0,0,1,1,1,1,1,1,0,8086,ban,6
170967,8086,11060,2023-02-16,1,0,0,1,1,1,0,1,1,0,11060,ban,8
170967,8086,11060,2023-02-16,1,0,0,1,1,1,0,1,0,0,8086,pick,4
170967,8086,11060,2023-02-16,1,0,0,1,0,1,0,1,0,0,11060,pick,7
170967,8086,11060,2023-02-16,1,0,0,1,0,1,0,0,0,0,8086,ban,5
170967,8086,11060,2023-02-16,1,0,0,1,0,0,0,0,0,0,11060,ban,3
170967,8086,11060,2023-02-16,1,0,0,0,0,0,0,0,0,0,0,remaining,0
216234,4686,4669,2023-06-03,1,1,0,1,1,0,1,1,1,0,4686,ban,4
216234,4686,4669,2023-06-03,1,1,0,1,0,0,1,1,1,0,4669,ban,8
216234,4686,4669,2023-06-03,1,1,0,1,0,0,1,1,0,0,4686,pick,3
216234,4686,4669,2023-06-03,1,1,0,0,0,0,1,1,0,0,4669,pick,6
216234,4686,4669,2023-06-03,1,1,0,0,0,0,0,1,0,0,4686,ban,0
216234,4686,4669,2023-06-03,0,1,0,0,0,0,0,1,0,0,4669,ban,7
216234,4686,4669,2023-06-03,0,1,0,0,0,0,0,0,0,0,0,remaining,1
202362,361,2354,2023-05-11,1,1,0,1,1,0,1,1,1,0,361,ban,0
202362,361,2354,2023-05-11,0,1,0,1,1,0,1,1,1,0,2354,ban,7
202362,361,2354,2023-05-11,0,1,0,1,1,0,1,0,1,0,361,pick,4
202362,361,2354,2023-05-11,0,1,0,1,0,0,1,0,1,0,2354,pick,1
202362,361,2354,2023-05-11,0,0,0,1,0,0,1,0,1,0,361,ban,8
202362,361,2354,2023-05-11,0,0,0,1,0,0,1,0,0,0,2354,ban,3
202362,361,2354,2023-05-11,0,0,0,0,0,0,1,0,0,0,0,remaining,6
185905,1033,8904,2023-04-09,1,0,0,1,1,1,1,1,1,0,1033,ban,6
185905,1033,8904,2023-04-09,1,0,0,1,1,1,0,1,1,0,8904,ban,4
185905,1033,8904,2023-04-09,1,0,0,1,0,1,0,1,1,0,1033,pick,3
185905,1033,8904,2023-04-09,1,0,0,0,0,1,0,1,1,0,8904,pick,0
185905,1033,8904,2023-04-09,0,0,0,0,0,1,0,1,1,0,1033,ban,7
185905,1033,8904,2023-04-09,0,0,0,0,0,1,0,0,1,0,8904,ban,8
185905,1033,8904,2023-04-09,0,0,0,0,0,1,0,0,0,0,0,remaining,5
184485,878,8185,2023-04-30,1,1,0,1,1,0,1,1,1,0,878,ban,6
184485,878,8185,2023-04-30,1,1,0,1,1,0,0,1,1,0,8185,ban,1
184485,878,8185,2023-04-30,1,0,0,1,1,0,0,1,1,0,878,pick,4
184485,878,8185,2023-04-30,1,0,0,1,0,0,0,1,1,0,8185,pick,8
184485,878,8185,2023-04-30,1,0,0,1,0,0,0,1,0,0,878,ban,3
184485,878,8185,2023-04-30,1,0,0,0,0,0,0,1,0,0,8185,ban,0
184485,878,8185,2023-04-30,0,0,0,0,0,0,0,1,0,0,0,remaining,7
180741,685,6882,2023-03-12,1,0,0,1,1,1,1,1,1,0,685,ban,0
180741,685,6882,2023-03-12,0,0,0,1,1,1,1,1,1,0,6882,ban,8
180741,685,6882,2023-03-12,0,0,0,1,1,1,1,1,0,0,685,pick,7
180741,685,6882,2023-03-12,0,0,0,1,1,1,1,0,0,0,6882,pick,3
180741,685,6882,2023-03-12,0,0,0,0,1,1,1,0,0,0,685,ban,4
180741,685,6882,2023-03-12,0,0,0,0,0,1,1,0,0,0,6882,ban,5
180741,685,6882,2023-03-12,0,0,0,0,0,0,1,0,0,0,0,remaining,6
324705,8904,4733,2024-04-05,1,1,1,0,0,1,1,0,1,1,8904,ban,2
324705,8904,4733,2024-04-05,1,1,0,0,0,1,1,0,1,1,4733,ban,9
324705,8904,4733,2024-04-05,1,1,0,0,0,1,1,0,1,0,8904,pick,5
324705,8904,4733,2024-04-05,1,1,0,0,0,0,1,0,1,0,4733,pick,1
324705,8904,4733,2024-04-05,1,0,0,0,0,0,1,0,1,0,8904,ban,8
324705,8904,4733,2024-04-05,1,0,0,0,0,0,1,0,0,0,4733,ban,0
324705,8904,4733,2024-04-05,0,0,0,0,0,0,1,0,0,0,0,remaining,6
318836,10597,6397,2024-03-26,1,1,1,0,0,1,1,0,1,1,10597,ban,9
318836,10597,6397,2024-03-26,1,1,1,0,0,1,1,0,1,0,6397,ban,1
318836,10597,6397,2024-03-26,1,0,1,0,0,1,1,0,1,0,10597,pick,6
318836,10597,6397,2024-03-26,1,0,1,0,0,1,0,0,1,0,6397,pick,0
318836,10597,6397,2024-03-26,0,0,1,0,0,1,0,0,1,0,10597,ban,2
318836,10597,6397,2024-03-26,0,0,0,0,0,1,0,0,1,0,6397,ban,5
318836,10597,6397,2024-03-26,0,0,0,0,0,0,0,0,1,0,0,remaining,8
270694,8240,13046,2023-10-09,1,1,1,0,1,0,1,0,1,1,8240,ban,2
270694,8240,13046,2023-10-09,1,1,0,0,1,0,1,0,1,1,13046,ban,8
270694,8240,13046,2023-10-09,1,1,0,0,1,0,1,0,0,1,8240,pick,0
270694,8240,13046,2023-10-09,0,1,0,0,1,0,1,0,0,1,13046,pick,9
270694,8240,13046,2023-10-09,0,1,0,0,1,0,1,0,0,0,8240,ban,6
270694,8240,13046,2023-10-09,0,1,0,0,1,0,0,0,0,0,13046,ban,1
270694,8240,13046,2023-10-09,0,0,0,0,1,0,0,0,0,0,0,remaining,4
188557,9966,9436,2023-04-21,1,0,0,1,1,1,1,1,1,0,9966,ban,7
188557,9966,9436,2023-04-21,1,0,0,1,1,1,1,0,1,0,9436,ban,3
188557,9966,9436,2023-04-21,1,0,0,0,1,1,1,0,1,0,9966,pick,5
188557,9966,9436,2023-04-21,1,0,0,0,1,0,1,0,1,0,9436,pick,8
188557,9966,9436,2023-04-21,1,0,0,0,1,0,1,0,0,0,9966,ban,6
188557,9966,9436,2023-04-21,1,0,0,0,1,0,0,0,0,0,9436,ban,4
188557,9966,9436,2023-04-21,1,0,0,0,0,0,0,0,0,0,0,remaining,0
193438,277,6869,2023-04-14,1,0,0,1,1,1,1,1,1,0,277,ban,6
193438,277,6869,2023-04-14,1,0,0,1,1,1,0,1,1,0,6869,ban,5
193438,277,6869,2023-04-14,1,0,0,1,1,0,0,1,1,0,277,pick,0
193438,277,6869,2023-04-14,0,0,0,1,1,0,0,1,1,0,6869,pick,4
193438,277,6869,2023-04-14,0,0,0,1,0,0,0,1,1,0,277,ban,8
193438,277,6869,2023-04-14,0,0,0,1,0,0,0,1,0,0,6869,ban,7
193438,277,6869,2023-04-14,0,0,0,1,0,0,0,0,0,0,0,remaining,3
184192,8049,4782,2023-03-09,1,0,0,1,1,1,1,1,1,0,8049,ban,5
184192,8049,4782,2023-03-09,1,0,0,1,1,0,1,1,1,0,4782,ban,3
184192,8049,4782,2023-03-09,1,0,0,0,1,0,1,1,1,0,8049,pick,6
184192,8049,4782,2023-03-09,1,0,0,0,1,0,0,1,1,0,4782,pick,0
184192,8049,4782,2023-03-09,0,0,0,0,1,0,0,1,1,0,8049,ban,4
184192,8049,4782,2023-03-09,0,0,0,0,0,0,0,1,1,0,4782,ban,8
184192,8049,4782,2023-03-09,0,0,0,0,0,0,0,1,0,0,0,remaining,7
168489,11529,7031,2023-02-26,1,0,0,1,1,1,1,1,1,0,11529,ban,3
168489,11529,7031,2023-02-26,1,0,0,0,1,1,1,1,1,0,7031,ban,4
168489,11529,7031,2023-02-26,1,0,0,0,0,1,1,1,1,0,11529,pick,5
168489,11529,7031,2023-02-26,1,0,0,0,0,0,1,1,1,0,7031,pick,7
168489,11529,7031,2023-02-26,1,0,0,0,0,0,1,0,1,0,11529,ban,8
168489,11529,7031,2023-02-26,1,0,0,0,0,0,1,0,0,0,7031,ban,6
168489,11529,7031,2023-02-26,1,0,0,0,0,0,0,0,0,0,0,remaining,0
184496,918,278,2023-05-13,1,1,0,1,1,0,1,1,1,0,918,ban,4
184496,918,278,2023-05-13,1,1,0,1,0,0,1,1,1,0,278,ban,3
184496,918,278,2023-05-13,1,1,0,0,0,0,1,1,1,0,918,pick,6
184496,918,278,2023-05-13,1,1,0,0,0,0,0,1,1,0,278,pick,7
184496,918,278,2023-05-13,1,1,0,0,0,0,0,0,1,0,918,ban,0
184496,918,278,2023-05-13,0,1,0,0,0,0,0,0,1,0,278,ban,8
184496,918,278,2023-05-13,0,1,0,0,0,0,0,0,0,0,0,remaining,1
317811,15120,1470,2024-03-25,1,1,1,0,0,1,1,0,1,1,15120,ban,0
317811,15120,1470,2024-03-25,0,1,1,0,0,1,1,0,1,1,1470,ban,2
317811,15120,1470,2024-03-25,0,1,0,0,0,1,1,0,1,1,15120,pick,9
317811,15120,1470,2024-03-25,0,1,0,0,0,1,1,0,1,0,1470,pick,8
317811,15120,1470,2024-03-25,0,1,0,0,0,1,1,0,0,0,15120,ban,1
317811,15120,1470,2024-03-25,0,0,0,0,0,1,1,0,0,0,1470,ban,5
317811,15120,1470,2024-03-25,0,0,0,0,0,0,1,0,0,0,0,remaining,6
292518,4669,4686,2023-12-21,1,1,1,0,1,0,1,0,1,1,4669,ban,6
292518,4669,4686,2023-12-21,1,1,1,0,1,0,0,0,1,1,4686,ban,1
292518,4669,4686,2023-12-21,1,0,1,0,1,0,0,0,1,1,4669,pick,8
292518,4669,4686,2023-12-21,1,0,1,0,1,0,0,0,0,1,4686,pick,0
292518,4669,4686,2023-12-21,0,0,1,0,1,0,0,0,0,1,4669,ban,2
292518,4669,4686,2023-12-21,0,0,0,0,1,0,0,0,0,1,4686,ban,4
292518,4669,4686,2023-12-21,0,0,0,0,0,0,0,0,0,1,0,remaining,9
288461,8484,13587,2023-11-29,1,1,1,0,1,0,1,0,1,1,8484,ban,8
288461,8484,13587,2023-11-29,1,1,1,0,1,0,1,0,0,1,13587,ban,2
288461,8484,13587,2023-11-29,1,1,0,0,1,0,1,0,0,1,8484,pick,6
288461,8484,13587,2023-11-29,1,1,0,0,1,0,0,0,0,1,13587,pick,4
288461,8484,13587,2023-11-29,1,1,0,0,0,0,0,0,0,1,8484,ban,0
288461,8484,13587,2023-11-29,0,1,0,0,0,0,0,0,0,1,13587,ban,9
288461,8484,13587,2023-11-29,0,1,0,0,0,0,0,0,0,0,0,remaining,1
247103,474,6961,2023-08-10,1,1,0,1,1,0,1,1,1,0,474,ban,3
247103,474,6961,2023-08-10,1,1,0,0,1,0,1,1,1,0,6961,ban,7
247103,474,6961,2023-08-10,1,1,0,0,1,0,1,0,1,0,474,pick,4
247103,474,6961,2023-08-10,1,1,0,0,0,0,1,0,1,0,6961,pick,8
247103,474,6961,2023-08-10,1,1,0,0,0,0,1,0,0,0,474,ban,0
247103,474,6961,2023-08-10,0,1,0,0,0,0,1,0,0,0,6961,ban,1
247103,474,6961,2023-08-10,0,0,0,0,0,0,1,0,0,0,0,remaining,6
173214,2593,2304,2023-03-27,1,0,0,1,1,1,1,1,1,0,2593,ban,3
173214,2593,2304,2023-03-27,1,0,0,0,1,1,1,1,1,0,2304,ban,7
173214,2593,2304,2023-03-27,1,0,0,0,1,1,1,0,1,0,2593,pick,8
173214,2593,2304,2023-03-27,1,0,0,0,1,1,1,0,0,0,2304,pick,5
173214,2593,2304,2023-03-27,1,0,0,0,1,0,1,0,0,0,2593,ban,4
173214,2593,2304,2023-03-27,1,0,0,0,0,0,1,0,0,0,2304,ban,6
173214,2593,2304,2023-03-27,1,0,0,0,0,0,0,0,0,0,0,remaining,0
188337,1110,8925,2023-05-23,1,1,0,1,1,0,1,1,1,0,1110,ban,0
188337,1110,8925,2023-05-23,0,1,0,1,1,0,1,1,1,0,8925,ban,6
188337,1110,8925,2023-05-23,0,1,0,1,1,0,0,1,1,0,1110,pick,3
188337,1110,8925,2023-05-23,0,1,0,0,1,0,0,1,1,0,8925,pick,4
188337,1110,8925,2023-05-23,0,1,0,0,0,0,0,1,1,0,1110,ban,1
188337,1110,8925,2023-05-23,0,0,0,0,0,0,0,1,1,0,8925,ban,7
188337,1110,8925,2023-05-23,0,0,0,0,0,0,0,0,1,0,0,remaining,8
237267,878,918,2023-07-19,1,1,0,1,1,0,1,1,1,0,878,ban,4
237267,878,918,2023-07-19,1,1,0,1,0,0,1,1,1,0,918,ban,6
237267,878,918,2023-07-19,1,1,0,1,0,0,0,1,1,0,878,pick,8
237267,878,918,2023-07-19,1,1,0,1,0,0,0,1,0,0,918,pick,0
237267,878,918,2023-07-19,0,1,0,1,0,0,0,1,0,0,878,ban,3
237267,878,918,2023-07-19,0,1,0,0,0,0,0,1,0,0,918,ban,7
237267,878,918,2023-07-19,0,1,0,0,0,0,0,0,0,0,0,remaining,1
211905,1033,10147,2023-06-02,1,1,0,1,1,0,1,1,1,0,1033,ban,7
211905,1033,10147,2023-06-02,1,1,0,1,1,0,1,0,1,0,10147,ban,8
211905,1033,10147,2023-06-02,1,1,0,1,1,0,1,0,0,0,1033,pick,4
211905,1033,10147,2023-06-02,1,1,0,1,0,0,1,0,0,0,10147,pick,0
211905,1033,10147,2023-06-02,0,1,0,1,0,0,1,0,0,0,1033,ban,6
211905,1033,10147,2023-06-02,0,1,0,1,0,0,0,0,0,0,10147,ban,3
211905,1033,10147,2023-06-02,0,1,0,0,0,0,0,0,0,0,0,remaining,1
235367,7035,2304,2023-07-21,1,1,0,1,1,0,1,1,1,0,7035,ban,1
235367,7035,2304,2023-07-21,1,0,0,1,1,0,1,1,1,0,2304,ban,3
235367,7035,2304,2023-07-21,1,0,0,0,1,0,1,1,1,0,7035,pick,4
235367,7035,2304,2023-07-21,1,0,0,0,0,0,1,1,1,0,2304,pick,7
235367,7035,2304,2023-07-21,1,0,0,0,0,0,1,0,1,0,7035,ban,6
235367,7035,2304,2023-07-21,1,0,0,0,0,0,0,0,1,0,2304,ban,8
235367,7035,2304,2023-07-21,1,0,0,0,0,0,0,0,0,0,0,remaining,0
318846,14599,14565,2024-03-27,1,1,1,0,0,1,1,0,1,1,14599,ban,8
318846,14599,14565,2024-03-27,1,1,1,0,0,1,1,0,0,1,14565,ban,9
318846,14599,14565,2024-03-27,1,1,1,0,0,1,1,0,0,0,14599,pick,5
318846,14599,14565,2024-03-27,1,1,1,0,0,0,1,0,0,0,14565,pick,1
318846,14599,14565,2024-03-27,1,0,1,0,0,0,1,0,0,0,14599,ban,0
318846,14599,14565,2024-03-27,0,0,1,0,0,0,1,0,0,0,14565,ban,2
318846,14599,14565,2024-03-27,0,0,0,0,0,0,1,0,0,0,0,remaining,6
297843,283,2988,2024-02-10,1,1,1,0,0,1,1,0,1,1,283,ban,5
297843,283,2988,2024-02-10,1,1,1,0,0,0,1,0,1,1,2988,ban,1
297843,283,2988,2024-02-10,1,0,1,0,0,0,1,0,1,1,283,pick,9
297843,283,2988,2024-02-10,1,0,1,0,0,0,1,0,1,0,2988,pick,0
297843,283,2988,2024-02-10,0,0,1,0,0,0,1,0,1,0,283,ban,2
297843,283,2988,2024-02-10,0,0,0,0,0,0,1,0,1,0,2988,ban,6
297843,283,2988,2024-02-10,0,0,0,0,0,0,0,0,1,0,0,remaining,8
168486,5366,10700,2023-02-24,1,0,0,1,1,1,1,1,1,0,5366,ban,8
168486,5366,10700,2023-02-24,1,0,0,1,1,1,1,1,0,0,10700,ban,3
168486,5366,10700,2023-02-24,1,0,0,0,1,1,1,1,0,0,5366,pick,6
168486,5366,10700,2023-02-24,1,0,0,0,1,1,0,1,0,0,10700,pick,5
168486,5366,10700,2023-02-24,1,0,0,0,1,0,0,1,0,0,5366,ban,0
168486,5366,10700,2023-02-24,0,0,0,0,1,0,0,1,0,0,10700,ban,4
168486,5366,10700,2023-02-24,0,0,0,0,0,0,0,1,0,0,0,remaining,7
188566,11479,12478,2023-04-18,1,0,0,1,1,1,1,1,1,0,11479,ban,3
188566,11479,12478,2023-04-18,1,0,0,0,1,1,1,1,1,0,12478,ban,6
188566,11479,12478,2023-04-18,1,0,0,0,1,1,0,1,1,0,11479,pick,7
188566,11479,12478,2023-04-18,1,0,0,0,1,1,0,0,1,0,12478,pick,5
188566,11479,12478,2023-04-18,1,0,0,0,1,0,0,0,1,0,11479,ban,8
188566,11479,12478,2023-04-18,1,0,0,0,1,0,0,0,0,0,12478,ban,4
188566,11479,12478,2023-04-18,1,0,0,0,0,0,0,0,0,0,0,remaining,0
184038,7035,2593,2023-05-10,1,1,0,1,1,0,1,1,1,0,7035,ban,1
184038,7035,2593,2023-05-10,1,0,0,1,1,0,1,1,1,0,2593,ban,7
184038,7035,2593,2023-05-10,1,0,0,1,1,0,1,0,1,0,7035,pick,0
184038,7035,2593,2023-05-10,0,0,0,1,1,0,1,0,1,0,2593,pick,6
184038,7035,2593,2023-05-10,0,0,0,1,1,0,0,0,1,0,7035,ban,4
184038,7035,2593,2023-05-10,0,0,0,1,0,0,0,0,1,0,2593,ban,8
184038,7035,2593,2023-05-10,0,0,0,1,0,0,0,0,0,0,0,remaining,3
185975,106,12041,2023-03-22,1,0,0,1,1,1,1,1,1,0,106,ban,0
185975,106,12041,2023-03-22,0,0,0,1,1,1,1,1,1,0,12041,ban,5
185975,106,12041,2023-03-22,0,0,0,1,1,0,1,1,1,0,106,pick,6
185975,106,12041,2023-03-22,0,0,0,1,1,0,0,1,1,0,12041,pick,7
185975,106,12041,2023-03-22,0,0,0,1,1,0,0,0,1,0,106,ban,3
185975,106,12041,2023-03-22,0,0,0,0,1,0,0,0,1,0,12041,ban,8
185975,106,12041,2023-03-22,0,0,0,0,1,0,0,0,0,0,0,remaining,4
235363,1001,7035,2023-07-19,1,1,0,1,1,0,1,1,1,0,1001,ban,0
235363,1001,7035,2023-07-19,0,1,0,1,1,0,1,1,1,0,7035,ban,1
235363,1001,7035,2023-07-19,0,0,0,1,1,0,1,1,1,0,1001,pick,7
235363,1001,7035,2023-07-19,0,0,0,1,1,0,1,0,1,0,7035,pick,3
