match_id,t1,t2,date,map,winner,played,net_h2h,past_diff,best_odds,worst_odds,t1_win%,t1_pick%,t1_ban%,t1_play%,t2_win%,t2_pick%,t2_ban%,t2_play%,h2h_played
213197,2593,474,2023-05-26,8,True,False,2.0,6.0,0.8620689655172414,0.819672131147541,0.8,0.0,0.6,0.2,0.8,0.4,0.2,0.6,0
213197,2593,474,2023-05-26,4,True,False,2.0,6.0,0.8620689655172414,0.819672131147541,1.0,0.4,0.2,0.6,0.0,0.0,0.6,0.0,1
213197,2593,474,2023-05-26,1,True,True,2.0,6.0,0.8620689655172414,0.819672131147541,0.5,0.0,0.0,0.2,0.75,0.2,0.2,0.6,0
213197,2593,474,2023-05-26,3,True,False,2.0,6.0,0.8620689655172414,0.819672131147541,1.0,0.0,0.0,0.4,0.6,0.4,0.2,0.8,1
213197,2593,474,2023-05-26,0,True,True,2.0,6.0,0.8620689655172414,0.819672131147541,0.8,0.0,0.2,0.2,0.6,0.0,0.6,0.2,0
213197,2593,474,2023-05-26,7,True,False,2.0,6.0,0.8620689655172414,0.819672131147541,0,0.0,1.0,0.0,0,0.0,0.2,0.0,0
213199,4915,2304,2023-05-25,7,True,True,0.0,4.0,0.7936507936507936,0.7407407407407407,1.0,0.2,0.0,0.2,0.0,0.0,0.4,0.2,1
213199,4915,2304,2023-05-25,1,True,False,0.0,4.0,0.7936507936507936,0.7407407407407407,0.5,0.5,0.25,0.5,0,0.0,0.6,0.2,0
213199,4915,2304,2023-05-25,3,True,False,0.0,4.0,0.7936507936507936,0.7407407407407407,0.8,0.2,0.0,0.6,0,0.0,0.2,0.0,0
213199,4915,2304,2023-05-25,6,True,True,0.0,4.0,0.7936507936507936,0.7407407407407407,0.4,0.0,0.2,0.6,0.6,0.4,0.6,0.4,0
213199,4915,2304,2023-05-25,8,True,False,0.0,4.0,0.7936507936507936,0.7407407407407407,0.5,0.2,0.2,0.8,0.4,0.2,0.0,0.6,1
213199,4915,2304,2023-05-25,4,True,False,0.0,4.0,0.7936507936507936,0.7407407407407407,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.6,0.2,0
213199,4915,2304,2023-05-25,0,True,True,0.0,4.0,0.7936507936507936,0.7407407407407407,0.8,0.4,0.0,0.6,0.8,0.0,0.2,0.6,0
213200,1184,2059,2023-05-25,3,True,False,1.0,7.0,0.6060606060606061,0.5464480874316939,0,0.0,0.4,0.0,0.3333333333333333,0.0,0.4,0.2,0
213200,1184,2059,2023-05-25,4,True,True,1.0,7.0,0.6060606060606061,0.5464480874316939,0.8,0.2,0.2,0.4,0.4,0.2,0.2,0.4,1
213200,1184,2059,2023-05-25,6,True,True,1.0,7.0,0.6060606060606061,0.5464480874316939,0.4,0.0,0.0,1.0,0.6,0.4,0.2,0.8,1
213200,1184,2059,2023-05-25,8,True,True,1.0,7.0,0.6060606060606061,0.5464480874316939,0.0,0.2,0.0,0.4,0.8,0.2,0.0,0.4,0
213200,1184,2059,2023-05-25,1,True,False,1.0,7.0,0.6060606060606061,0.5464480874316939,1.0,0.2,0.2,0.2,0.0,0.2,0.0,0.4,0
213200,1184,2059,2023-05-25,0,True,False,1.0,7.0,0.6060606060606061,0.5464480874316939,0.75,0.2,0.4,0.6,0.25,0.0,0.0,0.8,0
213200,1184,2059,2023-05-25,7,True,False,1.0,7.0,0.6060606060606061,0.5464480874316939,1.0,0.2,0.8,0.2,0.0,0.2,0.6,0.2,0
213201,4915,1184,2023-05-26,7,False,False,2.0,0.0,0.7549019607843137,0.180327868852459,1.0,0.2,0.0,0.2,1.0,0.2,0.8,0.2,0
213201,4915,1184,2023-05-26,4,False,False,2.0,0.0,0.7549019607843137,0.180327868852459,0.0,0.0,1.0,0.0,0.8,0.2,0.2,0.4,0
213201,4915,1184,2023-05-26,3,False,True,2.0,0.0,0.7549019607843137,0.180327868852459,0.8,0.2,0.0,0.6,0,0.0,0.4,0.0,0
213201,4915,1184,2023-05-26,6,False,True,2.0,0.0,0.7549019607843137,0.180327868852459,0.4,0.0,0.2,0.6,0.4,0.0,0.0,1.0,0
213201,4915,1184,2023-05-26,0,False,True,2.0,0.0,0.7549019607843137,0.180327868852459,0.8,0.4,0.0,0.6,0.75,0.2,0.4,0.6,0
213201,4915,1184,2023-05-26,8,False,False,2.0,0.0,0.7549019607843137,0.180327868852459,0.5,0.2,0.2,0.8,0.25,0.2,0.0,0.4,0
213201,4915,1184,2023-05-26,1,False,False,2.0,0.0,0.7549019607843137,0.180327868852459,0.5,0.4,0.4,0.4,1.0,0.2,0.2,0.2,0
213479,6946,4958,2023-05-30,8,False,False,-4.0,1.0,0.4047619047619047,0.3630573248407643,1.0,0.0,0.4,0.6,0.0,0.2,0.2,0.2,1
213479,6946,4958,2023-05-30,4,False,False,-4.0,1.0,0.4047619047619047,0.3630573248407643,0.4,0.4,0.4,0.4,1.0,0.0,0.6,0.2,1
213479,6946,4958,2023-05-30,0,False,True,-4.0,1.0,0.4047619047619047,0.3630573248407643,0.3333333333333333,0.2,0.0,0.4,0.3333333333333333,0.0,0.4,0.4,0
213479,6946,4958,2023-05-30,1,False,True,-4.0,1.0,0.4047619047619047,0.3630573248407643,1.0,0.0,0.25,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,1
213479,6946,4958,2023-05-30,7,False,True,-4.0,1.0,0.4047619047619047,0.3630573248407643,0.4,0.2,0.2,0.8,0.0,0.2,0.2,0.6,0
213479,6946,4958,2023-05-30,6,False,False,-4.0,1.0,0.4047619047619047,0.3630573248407643,0.25,0.0,0.4,0.2,0.6666666666666666,0.6,0.2,0.6,0
213479,6946,4958,2023-05-30,3,False,False,-4.0,1.0,0.4047619047619047,0.3630573248407643,0.25,0.2,0.2,0.4,0.5,0.0,0.2,0.2,0
213481,9447,4958,2023-05-31,0,True,False,-1.0,7.0,0.7874015748031495,0.78125,1.0,0.0,0.0,0.8,0.5,0.2,0.4,0.6,1
213481,9447,4958,2023-05-31,3,True,True,-1.0,7.0,0.7874015748031495,0.78125,0.8,0.4,0.0,0.4,0.5,0.0,0.0,0.2,1
213481,9447,4958,2023-05-31,4,True,False,-1.0,7.0,0.7874015748031495,0.78125,0.0,0.0,0.2,0.8,1.0,0.0,0.6,0.2,1
213481,9447,4958,2023-05-31,1,True,True,-1.0,7.0,0.7874015748031495,0.78125,0,0.0,0.3333333333333333,0.0,0.5,0.0,0.25,0.75,0
213481,9447,4958,2023-05-31,8,True,False,-1.0,7.0,0.7874015748031495,0.78125,1.0,0.2,0.4,0.2,0.0,0.2,0.2,0.2,0
213481,9447,4958,2023-05-31,6,True,False,-1.0,7.0,0.7874015748031495,0.78125,0.8,0.4,0.0,0.8,0.6666666666666666,0.4,0.4,0.4,1
213481,9447,4958,2023-05-31,7,True,True,-1.0,7.0,0.7874015748031495,0.78125,1.0,0.0,0.6,0.0,0.3333333333333333,0.2,0.2,0.6,1
213482,4894,11195,2023-05-31,6,False,True,3.0,-5.0,0.4505494505494506,0.3827160493827161,0.75,0.2,0.0,0.4,0.3333333333333333,0.0,0.4,0.6,1
213482,4894,11195,2023-05-31,7,False,False,3.0,-5.0,0.4505494505494506,0.3827160493827161,0.4,0.0,0.6,0.4,0.8,0.6,0.0,0.8,1
213482,4894,11195,2023-05-31,3,False,True,3.0,-5.0,0.4505494505494506,0.3827160493827161,0.6,0.4,0.2,0.6,0.0,0.0,0.6,0.4,0
213482,4894,11195,2023-05-31,4,False,True,3.0,-5.0,0.4505494505494506,0.3827160493827161,0.8,0.0,0.0,0.6,0.5,0.2,0.2,0.4,1
213482,4894,11195,2023-05-31,1,False,False,3.0,-5.0,0.4505494505494506,0.3827160493827161,1.0,0.0,0.0,0.75,0.0,1.0,0.0,1.0,1
213482,4894,11195,2023-05-31,0,False,False,3.0,-5.0,0.4505494505494506,0.3827160493827161,0.25,0.2,0.6,0.4,0.0,0.0,0.2,0.2,0
213482,4894,11195,2023-05-31,8,False,False,3.0,-5.0,0.4505494505494506,0.3827160493827161,0.4,0.0,0.4,0.2,0.0,0.0,0.2,0.2,0
213483,9447,11195,2023-06-02,4,True,False,2.0,2.0,0.6896551724137931,0.6622516556291391,0.0,0.0,0.2,0.8,0.6666666666666666,0.2,0.2,0.4,1
213483,9447,11195,2023-06-02,6,True,True,2.0,2.0,0.6896551724137931,0.6622516556291391,0.8,0.4,0.0,0.8,0.3333333333333333,0.0,0.4,0.6,1
213483,9447,11195,2023-06-02,7,True,True,2.0,2.0,0.6896551724137931,0.6622516556291391,1.0,0.0,0.6,0.0,0.8,0.6,0.0,0.8,0
213483,9447,11195,2023-06-02,8,True,False,2.0,2.0,0.6896551724137931,0.6622516556291391,1.0,0.2,0.4,0.2,0.0,0.0,0.2,0.2,0
213483,9447,11195,2023-06-02,3,True,False,2.0,2.0,0.6896551724137931,0.6622516556291391,0.8,0.4,0.0,0.4,0.3333333333333333,0.0,0.4,0.6,0
213483,9447,11195,2023-06-02,1,True,False,2.0,2.0,0.6896551724137931,0.6622516556291391,1.0,0.25,0.25,0.25,0.0,0.5,0.0,0.5,0
213483,9447,11195,2023-06-02,0,True,True,2.0,2.0,0.6896551724137931,0.6622516556291391,1.0,0.0,0.0,0.8,0.0,0.0,0.4,0.0,1
213485,4894,6946,2023-06-01,3,True,True,2.0,-2.0,0.7518796992481203,0.7407407407407407,0.4,0.4,0.2,0.6,0.25,0.2,0.2,0.4,1
213485,4894,6946,2023-06-01,4,True,False,2.0,-2.0,0.7518796992481203,0.7407407407407407,0.6,0.0,0.0,0.6,0.4,0.4,0.4,0.4,1
213485,4894,6946,2023-06-01,7,True,True,2.0,-2.0,0.7518796992481203,0.7407407407407407,0.4,0.0,0.6,0.4,0.4,0.2,0.2,0.8,1
213485,4894,6946,2023-06-01,0,True,False,2.0,-2.0,0.7518796992481203,0.7407407407407407,0.25,0.2,0.6,0.4,0.25,0.2,0.0,0.4,1
213485,4894,6946,2023-06-01,1,True,True,2.0,-2.0,0.7518796992481203,0.7407407407407407,1.0,0.0,0.2,0.6,1.0,0.0,0.2,0.6,0
213485,4894,6946,2023-06-01,8,True,False,2.0,-2.0,0.7518796992481203,0.7407407407407407,0.4,0.0,0.4,0.2,1.0,0.0,0.4,0.6,1
213485,4894,6946,2023-06-01,6,True,False,2.0,-2.0,0.7518796992481203,0.7407407407407407,0.75,0.2,0.0,0.4,0.25,0.0,0.4,0.2,1
213487,4894,4958,2023-06-02,7,False,True,0.0,-1.0,0.647887323943662,0.6078431372549019,0.4,0.0,0.6,0.4,0.3333333333333333,0.0,0.2,0.6,1
213487,4894,4958,2023-06-02,6,False,False,0.0,-1.0,0.647887323943662,0.6078431372549019,0.75,0.2,0.0,0.4,0.6666666666666666,0.4,0.4,0.4,1
213487,4894,4958,2023-06-02,3,False,True,0.0,-1.0,0.647887323943662,0.6078431372549019,0.4,0.4,0.2,0.6,0.3333333333333333,0.2,0.0,0.2,1
213487,4894,4958,2023-06-02,4,False,False,0.0,-1.0,0.647887323943662,0.6078431372549019,0.6,0.0,0.0,0.6,1.0,0.0,0.8,0.2,0
213487,4894,4958,2023-06-02,0,False,False,0.0,-1.0,0.647887323943662,0.6078431372549019,0.25,0.2,0.6,0.4,0.5,0.2,0.4,0.6,0
213487,4894,4958,2023-06-02,8,False,False,0.0,-1.0,0.647887323943662,0.6078431372549019,0.4,0.0,0.4,0.2,0.0,0.2,0.0,0.2,0
213487,4894,4958,2023-06-02,1,False,True,0.0,-1.0,0.647887323943662,0.6078431372549019,1.0,0.0,0.0,0.8,0.3333333333333333,0.0,0.2,0.8,0
213528,4094,7269,2023-05-21,7,False,False,0.0,-4.0,0.6551724137931034,0.5951417004048583,0.8,0.0,0.2,0.8,0.0,0.0,0.0,0.4,0
213528,4094,7269,2023-05-21,6,False,False,0.0,-4.0,0.6551724137931034,0.5951417004048583,0.4,0.2,0.2,0.4,1.0,0.0,0.6,0.2,1
213528,4094,7269,2023-05-21,4,False,True,0.0,-4.0,0.6551724137931034,0.5951417004048583,0.6,0.4,0.0,1.0,0.6,0.4,0.4,0.4,1
213528,4094,7269,2023-05-21,1,False,True,0.0,-4.0,0.6551724137931034,0.5951417004048583,0,0.0,0.4,0.0,0,0.0,0.4,0.0,0
213528,4094,7269,2023-05-21,3,False,False,0.0,-4.0,0.6551724137931034,0.5951417004048583,0.0,0.2,0.6,0.2,0.8,0.0,0.2,0.4,1
213528,4094,7269,2023-05-21,0,False,False,0.0,-4.0,0.6551724137931034,0.5951417004048583,0.8,0.0,0.8,0.0,0.6,0.2,0.0,1.0,1
213528,4094,7269,2023-05-21,8,False,True,0.0,-4.0,0.6551724137931034,0.5951417004048583,0.8,0.2,0.0,0.6,0.75,0.4,0.6,0.4,1
213529,11896,2362,2023-05-21,8,False,True,0.0,2.0,0.4923857868020305,0.3939393939393939,0.0,0.0,0.6,0.2,0.3333333333333333,0.0,0.6,0.2,0
213529,11896,2362,2023-05-21,6,False,False,0.0,2.0,0.4923857868020305,0.3939393939393939,0.6,0.0,0.0,0.2,0.2,0.2,0.2,0.4,1
213529,11896,2362,2023-05-21,0,False,False,0.0,2.0,0.4923857868020305,0.3939393939393939,0.0,0.0,0.2,0.6,1.0,0.4,0.0,1.0,0
213529,11896,2362,2023-05-21,4,False,False,0.0,2.0,0.4923857868020305,0.3939393939393939,0.75,0.0,0.0,0.8,0.2,0.0,0.2,0.4,1
213529,11896,2362,2023-05-21,7,False,False,0.0,2.0,0.4923857868020305,0.3939393939393939,0.2,0.8,0.0,1.0,0.5,0.2,0.4,0.4,1
213529,11896,2362,2023-05-21,1,False,True,0.0,2.0,0.4923857868020305,0.3939393939393939,1.0,0.25,0.5,0.25,1.0,0.0,0.4,0.2,0
213529,11896,2362,2023-05-21,3,False,True,0.0,2.0,0.4923857868020305,0.3939393939393939,1.0,0.0,0.8,0.0,0.5,0.0,0.4,0.2,0
213534,367,364,2023-05-22,4,False,True,5.0,0.0,0.7920997920997921,0.7076023391812866,0.6,0.2,0.2,0.6,0.6,0.0,0.0,0.4,1
213534,367,364,2023-05-22,8,False,True,5.0,0.0,0.7920997920997921,0.7076023391812866,0.6,0.2,0.2,0.6,0.5,0.0,0.2,0.2,1
213534,367,364,2023-05-22,6,False,False,5.0,0.0,0.7920997920997921,0.7076023391812866,0,0.0,0.6,0.0,1.0,0.2,0.2,0.4,0
213534,367,364,2023-05-22,7,False,False,5.0,0.0,0.7920997920997921,0.7076023391812866,0.6,0.6,0.0,0.6,0.8,0.0,0.4,0.6,1
213534,367,364,2023-05-22,0,False,False,5.0,0.0,0.7920997920997921,0.7076023391812866,1.0,0.0,0.2,0.6,0.25,0.2,0.2,0.4,1
213534,367,364,2023-05-22,1,False,True,5.0,0.0,0.7920997920997921,0.7076023391812866,1.0,0.2,0.2,0.4,0.3333333333333333,0.4,0.2,0.8,1
213534,367,364,2023-05-22,3,False,False,5.0,0.0,0.7920997920997921,0.7076023391812866,1.0,0.0,0.0,0.4,0.0,0.0,1.0,0.0,1
213535,361,2354,2023-05-22,0,True,True,-1.0,4.0,0.5025125628140703,0.495049504950495,0.5,0.2,0.6,0.4,1.0,0.2,0.2,0.4,0
213535,361,2354,2023-05-22,1,True,False,-1.0,4.0,0.5025125628140703,0.495049504950495,1.0,0.0,0.25,0.75,0.0,0.3333333333333333,0.0,0.3333333333333333,1
213535,361,2354,2023-05-22,8,True,False,-1.0,4.0,0.5025125628140703,0.495049504950495,0.0,0.0,0.0,0.2,1.0,0.0,0.6,0.2,1
213535,361,2354,2023-05-22,6,True,False,-1.0,4.0,0.5025125628140703,0.495049504950495,0.0,0.2,0.2,0.4,0.0,0.2,0.2,0.4,1
213535,361,2354,2023-05-22,7,True,True,-1.0,4.0,0.5025125628140703,0.495049504950495,0.0,0.2,0.2,0.2,0.3333333333333333,0.2,0.4,0.6,0
213535,361,2354,2023-05-22,3,True,False,-1.0,4.0,0.5025125628140703,0.495049504950495,0.3333333333333333,0.0,0.6,0.4,0,0.0,0.4,0.2,0
213535,361,2354,2023-05-22,4,True,True,-1.0,4.0,0.5025125628140703,0.495049504950495,0.8,0.2,0.0,0.8,0.25,0.2,0.0,0.8,1
213636,9762,2755,2023-05-20,6,False,False,-2.0,2.0,0.0,1.0,0.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1
213636,9762,2755,2023-05-20,4,False,False,-2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
213636,9762,2755,2023-05-20,1,False,True,-2.0,2.0,0.0,1.0,1.0,0,0,0,0.0,0,0,0,0
213636,9762,2755,2023-05-20,3,False,False,-2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
213636,9762,2755,2023-05-20,7,False,False,-2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
213636,9762,2755,2023-05-20,0,False,True,-2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0
213636,9762,2755,2023-05-20,8,False,True,-2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0
213637,7105,4671,2023-05-20,6,False,False,2.0,-2.0,0.358974358974359,0.358974358974359,0,0,0,0,0.0,0,0,0,0
213637,7105,4671,2023-05-20,1,False,False,2.0,-2.0,0.358974358974359,0.358974358974359,0,0,0,0,0,0,0,0,0
213637,7105,4671,2023-05-20,4,False,False,2.0,-2.0,0.358974358974359,0.358974358974359,0.75,0,0,0,0.5,0,0,0,0
213637,7105,4671,2023-05-20,0,False,True,2.0,-2.0,0.358974358974359,0.358974358974359,0.4,0,0,0,0.0,0,0,0,0
213637,7105,4671,2023-05-20,8,False,True,2.0,-2.0,0.358974358974359,0.358974358974359,0.5,0,0,0,0.0,0,0,0,0
213637,7105,4671,2023-05-20,3,False,True,2.0,-2.0,0.358974358974359,0.358974358974359,0,0,0,0,0,0,0,0,0
213637,7105,4671,2023-05-20,7,False,False,2.0,-2.0,0.358974358974359,0.358974358974359,0.6,0,0,0,1.0,0,0,0,0
214672,8128,10188,2023-06-07,7,True,True,0.0,2.0,0.6578947368421053,0.4464285714285714,0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,1.0,1
214672,8128,10188,2023-06-07,4,True,False,0.0,2.0,0.6578947368421053,0.4464285714285714,0.25,0.0,0.0,1.0,0.4,1.0,0.0,1.0,1
214672,8128,10188,2023-06-07,8,True,True,0.0,2.0,0.6578947368421053,0.4464285714285714,0.5,1.0,0.0,1.0,0.5,0.0,0.0,1.0,1
214672,8128,10188,2023-06-07,0,True,True,0.0,2.0,0.6578947368421053,0.4464285714285714,0.8,0.0,0.0,0.0,0.6,0.0,1.0,0.0,0
214672,8128,10188,2023-06-07,1,True,False,0.0,2.0,0.6578947368421053,0.4464285714285714,0.0,0,0,0,0.5,0,0,0,0
214672,8128,10188,2023-06-07,6,True,False,0.0,2.0,0.6578947368421053,0.4464285714285714,0.6,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0
214672,8128,10188,2023-06-07,3,True,False,0.0,2.0,0.6578947368421053,0.4464285714285714,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0
214673,11232,9559,2023-06-07,0,False,False,-4.0,2.0,0.5238095238095238,0.4047619047619047,0.4,0.0,0.0,0.0,0,0.0,1.0,0.0,0
214673,11232,9559,2023-06-07,3,False,True,-4.0,2.0,0.5238095238095238,0.4047619047619047,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0
214673,11232,9559,2023-06-07,8,False,True,-4.0,2.0,0.5238095238095238,0.4047619047619047,0.6,0.0,0.0,1.0,0.4,1.0,0.0,1.0,1
214673,11232,9559,2023-06-07,6,False,False,-4.0,2.0,0.5238095238095238,0.4047619047619047,0,0.0,1.0,0.0,0.4,0.0,0.0,0.0,0
214673,11232,9559,2023-06-07,4,False,False,-4.0,2.0,0.5238095238095238,0.4047619047619047,0.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1
214673,11232,9559,2023-06-07,1,False,False,-4.0,2.0,0.5238095238095238,0.4047619047619047,1.0,0,0,0,0.75,0,0,0,0
214673,11232,9559,2023-06-07,7,False,True,-4.0,2.0,0.5238095238095238,0.4047619047619047,0,0.0,1.0,0.0,0.6,0.0,0.0,0.0,0
214821,1110,11309,2023-05-31,8,True,False,4.0,2.0,0.8403361344537815,0.7874015748031495,0.6666666666666666,0.0,0.4,0.2,0.0,0.0,0.3333333333333333,0.3333333333333333,0
214821,1110,11309,2023-05-31,0,True,True,4.0,2.0,0.8403361344537815,0.7874015748031495,0.8,0.2,0.0,0.6,0.5,0.0,0.3333333333333333,0.6666666666666666,1
214821,1110,11309,2023-05-31,3,True,False,4.0,2.0,0.8403361344537815,0.7874015748031495,0.4,0.0,0.2,0.6,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1
214821,1110,11309,2023-05-31,7,True,True,4.0,2.0,0.8403361344537815,0.7874015748031495,0.2,0.4,0.4,0.6,0.5,0.0,0.0,0.6666666666666666,0
214821,1110,11309,2023-05-31,6,True,False,4.0,2.0,0.8403361344537815,0.7874015748031495,0.5,0.0,0.4,0.2,0,0.0,0.3333333333333333,0.0,0
214821,1110,11309,2023-05-31,4,True,False,4.0,2.0,0.8403361344537815,0.7874015748031495,0.6,0.2,0.2,0.4,0.0,0.0,0.0,0.3333333333333333,1
214821,1110,11309,2023-05-31,1,True,True,4.0,2.0,0.8403361344537815,0.7874015748031495,0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,1.0,0
214823,466,1110,2023-05-31,3,True,False,-2.0,7.0,0.6666666666666666,0.6666666666666666,0.6,0.2,0.0,0.6,0.4,0.0,0.2,0.6,1
214823,466,1110,2023-05-31,7,True,False,-2.0,7.0,0.6666666666666666,0.6666666666666666,0.8,0.6,0.2,0.6,0.2,0.4,0.4,0.6,1
214823,466,1110,2023-05-31,0,True,False,-2.0,7.0,0.6666666666666666,0.6666666666666666,0.6,0.0,0.6,0.0,0.8,0.2,0.0,0.6,0
214823,466,1110,2023-05-31,6,True,True,-2.0,7.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.8,0.0,0.5,0.0,0.4,0.2,0
214823,466,1110,2023-05-31,4,True,True,-2.0,7.0,0.6666666666666666,0.6666666666666666,0.2,0.2,0.4,0.4,0.6,0.2,0.2,0.4,1
214823,466,1110,2023-05-31,1,True,False,-2.0,7.0,0.6666666666666666,0.6666666666666666,0,0.0,0.0,0.0,0,0.0,0.6666666666666666,0.3333333333333333,0
214823,466,1110,2023-05-31,8,True,True,-2.0,7.0,0.6666666666666666,0.6666666666666666,0.6,0.0,0.0,0.8,0.6666666666666666,0.0,0.4,0.2,0
214827,1110,8925,2023-06-01,1,True,True,-4.0,-7.0,0.5464480874316939,0.5464480874316939,1.0,0.0,0.4,0.4,1.0,0.0,0.0,0.5,0
214827,1110,8925,2023-06-01,0,True,True,-4.0,-7.0,0.5464480874316939,0.5464480874316939,0.8,0.2,0.0,0.6,0.4,0.4,0.2,0.6,0
214827,1110,8925,2023-06-01,8,True,True,-4.0,-7.0,0.5464480874316939,0.5464480874316939,0.5,0.0,0.4,0.2,0.3333333333333333,0.0,0.4,0.2,1
214827,1110,8925,2023-06-01,3,True,False,-4.0,-7.0,0.5464480874316939,0.5464480874316939,0.4,0.0,0.2,0.6,0.6,0.0,0.2,0.4,1
214827,1110,8925,2023-06-01,4,True,False,-4.0,-7.0,0.5464480874316939,0.5464480874316939,0.4,0.2,0.2,0.4,1.0,0.2,0.2,0.8,1
214827,1110,8925,2023-06-01,6,True,False,-4.0,-7.0,0.5464480874316939,0.5464480874316939,0.5,0.0,0.4,0.2,0.5,0.0,0.6,0.0,1
214827,1110,8925,2023-06-01,7,True,False,-4.0,-7.0,0.5464480874316939,0.5464480874316939,0.4,0.4,0.4,0.6,0.25,0.4,0.4,0.6,0
214828,2814,1110,2023-06-02,0,False,True,-2.0,0.0,0.5850622406639004,0.4444444444444444,0.75,0.2,0.2,0.8,0.8,0.2,0.0,0.6,1
214828,2814,1110,2023-06-02,1,False,False,-2.0,0.0,0.5850622406639004,0.4444444444444444,0,0.0,0.5,0.0,1.0,0.2,0.4,0.4,0
214828,2814,1110,2023-06-02,7,False,False,-2.0,0.0,0.5850622406639004,0.4444444444444444,0.6,0.4,0.2,0.8,0.4,0.4,0.4,0.6,1
214828,2814,1110,2023-06-02,3,False,False,-2.0,0.0,0.5850622406639004,0.4444444444444444,0.3333333333333333,0.0,0.2,0.2,0.4,0.0,0.2,0.6,1
214828,2814,1110,2023-06-02,4,False,True,-2.0,0.0,0.5850622406639004,0.4444444444444444,0.6666666666666666,0.0,0.0,0.6,0.4,0.2,0.2,0.4,1
214828,2814,1110,2023-06-02,8,False,False,-2.0,0.0,0.5850622406639004,0.4444444444444444,0.75,0.4,0.4,0.4,0.5,0.0,0.4,0.2,1
214828,2814,1110,2023-06-02,6,False,True,-2.0,0.0,0.5850622406639004,0.4444444444444444,0,0.0,0.6,0.0,0.5,0.0,0.4,0.2,0
214829,466,11293,2023-06-02,6,False,False,4.0,10.0,0.8432601880877743,0.8130841121495327,1.0,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0
214829,466,11293,2023-06-02,8,False,True,4.0,10.0,0.8432601880877743,0.8130841121495327,0.6,0.0,0.0,0.8,0,0.0,0.75,0.25,1
214829,466,11293,2023-06-02,4,False,False,4.0,10.0,0.8432601880877743,0.8130841121495327,0.4,0.2,0.4,0.4,0.0,0.25,0.0,0.5,0
214829,466,11293,2023-06-02,0,False,True,4.0,10.0,0.8432601880877743,0.8130841121495327,0.6,0.0,0.6,0.0,0.3333333333333333,0.0,0.0,0.75,1
214829,466,11293,2023-06-02,1,False,False,4.0,10.0,0.8432601880877743,0.8130841121495327,0,0.0,0.3333333333333333,0.0,0,0,0,0,0
214829,466,11293,2023-06-02,7,False,True,4.0,10.0,0.8432601880877743,0.8130841121495327,0.8,0.6,0.2,0.6,0,0.0,1.0,0.0,0
214829,466,11293,2023-06-02,3,False,False,4.0,10.0,0.8432601880877743,0.8130841121495327,0.6,0.2,0.0,0.6,0.6666666666666666,0.0,0.25,0.75,0
216227,4762,4572,2023-06-01,7,False,False,-5.0,8.0,0.5305164319248826,0.5,0.3333333333333333,0.0,0.2,0.2,0.6,0.2,0.0,0.6,1
216227,4762,4572,2023-06-01,3,False,False,-5.0,8.0,0.5305164319248826,0.5,1.0,0.4,0.4,0.6,0.2,0.4,0.2,0.8,1
216227,4762,4572,2023-06-01,6,False,False,-5.0,8.0,0.5305164319248826,0.5,0.2,0.0,0.0,0.6,0.0,0.0,0.6,0.0,0
216227,4762,4572,2023-06-01,4,False,True,-5.0,8.0,0.5305164319248826,0.5,0.6,0.2,0.2,0.6,0.4,0.4,0.0,0.6,1
216227,4762,4572,2023-06-01,1,False,True,-5.0,8.0,0.5305164319248826,0.5,1.0,0.0,0.25,0.25,0.3333333333333333,0.0,0.0,0.5,0
216227,4762,4572,2023-06-01,0,False,True,-5.0,8.0,0.5305164319248826,0.5,0.5,0.2,0.6,0.2,0.8,0.0,0.0,0.6,0
216227,4762,4572,2023-06-01,8,False,False,-5.0,8.0,0.5305164319248826,0.5,0.0,0.0,0.4,0.0,0.5,0.0,0.6,0.2,0
216228,4567,4669,2023-06-01,4,True,True,4.0,8.0,0.7936507936507936,0.7142857142857143,0.6,0.0,0.2,0.6,0.6,0.6,0.0,0.6,1
216228,4567,4669,2023-06-01,7,True,False,4.0,8.0,0.7936507936507936,0.7142857142857143,0.2,0.2,0.0,0.4,0.5,0.0,0.2,0.4,0
216228,4567,4669,2023-06-01,8,True,False,4.0,8.0,0.7936507936507936,0.7142857142857143,0.5,0.0,0.6,0.2,0.6666666666666666,0.0,0.2,0.0,0
