map_id,t1,t2,winner,date,map,round_wr_diff,fk_percent_diff,acs_diff,kills_diff,assists_diff,deaths_diff,kdr_diff
83883,6199,7031,True,2022-05-20,2,0.08525641025641029,0.05576923076923079,-0.009145607701564477,0.003030303030303107,-0.08025641025641024,-0.07846153846153844,0.03013771125172065
149099,624,14239,True,2023-11-12,8,0.5317073170731708,0.5219512195121951,0.7405054151624549,0.7057280118255729,0.5921951219512195,0.684390243902439,0.3014211970020951
132730,1034,624,False,2023-06-21,7,-0.06305874840357595,0.025611202335340255,-0.051022864019253884,-0.07014866784981724,0.013546798029556672,0.014782886334610446,-0.03744290175548724
132731,1034,624,True,2023-06-21,6,-0.0439832348634045,-0.0028783517648841572,-0.03491490458999487,-0.051681792933118476,-0.02205726405090136,-0.027723072261778548,-0.010331229155036448
132732,1034,624,False,2023-06-21,1,-0.06141597055165149,-0.04818820676983693,-0.0422382671480145,-0.04278191916704596,-0.04539238156573786,0.02859343726125303,-0.031251292302578317
119641,8304,278,True,2023-05-16,6,0.24770114942528737,0.15172413793103445,0.09115523465703972,0.11467258794845006,0.08528735632183908,-0.06264367816091951,0.0777915632754342
119642,8304,278,True,2023-05-16,1,-0.11680143755615446,0.10661874812818206,-0.016365824308062465,-0.0401136250192854,-0.10182689427972447,0.06870320455226117,-0.06931400747611201
53300,637,188,False,2021-10-31,2,-0.2058700908863504,-0.006503793879763187,-0.09779382270357005,-0.1040607020762111,-0.03552072042024514,0.10863003418660888,-0.09351463238658364
53301,637,188,False,2021-10-31,8,0.09264436517882968,0.011568495131591638,0.02123947051744893,0.04762363829171891,-0.05603007808734208,-0.04608117227417328,0.0437185112953031
53302,637,188,False,2021-10-31,1,-0.0973904939422181,0.05032618825722274,-0.10685920577617326,-0.10747973679008167,-0.11575023299161238,0.05452003727865788,-0.058492710303653
74910,120,4345,False,2022-03-15,2,0.33578767123287667,0.13458904109589043,0.12325334465916335,0.19690224159402245,0.3345890410958904,-0.24674657534246575,0.14783912181172454
74911,120,4345,False,2022-03-15,4,0.0630837679365921,0.025722619994696383,0.048916967509025314,0.038785718048513045,0.09888329060962313,-0.038557411827101526,0.0322724300611987
163351,188,2359,False,2024-04-06,5,0.005958978889379685,-0.008000866760565661,-0.010577617328519778,-0.010330538333571995,0.009087651162209198,0.03741238634185375,-0.02173638910745671
163352,188,2359,True,2024-04-06,9,0.02297238639019661,0.0013856890046411996,0.020484785972150855,0.022348092767806346,-0.10823733680590335,0.05065611539617345,-0.012174789414092129
163353,188,2359,True,2024-04-06,0,0.0508113405351201,0.018686464877213038,0.038555956678700286,0.04395883489620671,0.14278225990245677,-0.0001207894616891636,0.01889103851371145
47184,5413,3136,False,2021-08-16,4,0.5413533834586466,0.5263157894736842,0.7470861268695203,0.7360446570972887,0.5293233082706766,0.6796992481203008,0.31653928667203
49047,5413,3136,True,2021-08-16,0,0.47959183673469385,0.47959183673469385,0.708158844765343,0.6843692022263451,0.47346938775510206,0.7214285714285714,0.27729201491577726
36919,2304,2499,True,2021-06-15,0,0.6526946107784432,0.5089820359281437,0.8166867228239069,0.7866993286154963,0.5820359281437126,0.6203592814371257,0.37068562068562066
36920,2304,2499,False,2021-06-15,8,0.6417910447761194,0.5597014925373134,0.8375451263537906,0.798168249660787,0.6328358208955224,0.6313432835820896,0.36954652912099717
36921,2304,2499,True,2021-06-15,5,0.7222222222222222,0.5,0.8808664259927798,0.8644781144781146,0.4444444444444445,0.5555555555555556,0.45484848484848484
71010,4572,1184,False,2022-02-28,1,0.18153153153153156,0.21351351351351344,0.11638989169675083,0.12439257439257431,0.3974774774774774,-0.07612612612612617,0.08814948492367845
71011,4572,1184,False,2022-02-28,5,-0.3287452912199363,-0.26697960979903185,-0.11761732851985564,-0.12765074681910385,0.11028687337003759,0.16386554621848742,-0.10702975942763897
40101,188,3337,True,2021-07-02,5,0.5489130434782609,0.5271739130434783,0.8010429201764943,0.7525527009222662,0.5108695652173914,0.7076086956521739,0.3108737140995205
40102,188,3337,True,2021-07-02,4,0.5484949832775919,0.43478260869565216,0.7567818463125322,0.7173913043478262,0.6060200668896322,0.71438127090301,0.2935393258426966
152838,10725,188,True,2024-01-14,8,-0.08181818181818185,-0.04837662337662335,-0.04736462093862838,-0.039329988193624515,0.014155844155844121,0.044675324675324736,-0.034192951596349906
152839,10725,188,True,2024-01-14,5,-0.31764705882352945,-0.2859322974472808,-0.14620938628158844,-0.1677718360071301,-0.13270588235294117,0.14541176470588243,-0.11210805283975546
164178,397,1184,False,2024-05-03,1,-0.06039187427808457,-0.044395816334099836,-0.029350180505414943,-0.028321164531386295,-0.10552841565377724,0.06557588987675782,-0.04077155058211117
164179,397,1184,False,2024-05-03,5,-0.03964514835605454,-0.05695290974367534,0.020902527075812246,-0.014715468639887241,-0.11977546110665598,0.03287089013632718,-0.01883124891423313
125177,294,277,False,2023-04-26,5,-0.1017369727047146,-0.1426799007444169,-0.07790613718411546,-0.08968719452590417,-0.1424317617866005,0.09280397022332512,-0.07810316365033887
125178,294,277,False,2023-04-26,7,-0.11623779946761309,-0.07142857142857145,-0.026714801444043444,-0.05155817267618508,-0.0324755989352262,0.09015084294587403,-0.05780632411067193
119626,918,278,True,2023-05-13,6,0.015422885572139333,0.08557213930348256,-0.07003610108303251,-0.059188903965023354,-0.03353233830845772,0.013233830845771167,-0.02905198776758408
119627,918,278,True,2023-05-13,7,0.16633986928104583,0.10833333333333339,0.015370730352679817,0.07495791245791246,-0.07075163398692812,-0.09857843137254907,0.0630271159779399
63373,468,1034,False,2022-01-22,1,-0.2840694006309149,-0.14211356466876973,-0.2549161180717774,-0.2515247108307045,-0.11772870662460563,0.16141955835962146,-0.1593552981901447
63374,468,1034,False,2022-01-22,2,-0.12213183945974981,-0.04638937917274194,-0.09846570397111916,-0.11549731060896737,0.02635254393369655,0.13434886040979208,-0.1047265946662325
51503,624,918,True,2021-10-12,5,-0.04338263075511417,-0.026987639661035234,-0.01761732851985568,-0.029427976532202745,0.0336265990176499,0.022831543153235857,-0.026336180675544062
51504,624,918,True,2021-10-12,8,-0.026940867608451047,0.02315696567101777,0.006534296028880978,-0.013472844573891299,0.03982088670174679,-0.0024275761742945435,-0.0047548529344300225
155768,14,624,False,2024-02-24,8,-0.020462046204620443,0.001626591230551644,-0.010252707581227552,-0.0006872115783006337,-0.007015558698727009,-0.02549269212635554,0.011478855386858854
155769,14,624,False,2024-02-24,0,-0.04120879120879117,-0.049598393574297184,-0.014368231046931473,-0.022578463203463277,0.007307692307692371,0.026208791208791205,-0.02286177166728389
72191,8075,8185,False,2022-03-10,0,-0.4732142857142857,-0.2142857142857143,-0.26642599277978335,-0.31186868686868685,-0.18571428571428567,0.2970238095238096,-0.32369922730079137
72192,8075,8185,False,2022-03-10,8,-0.14254385964912286,0.11373873873873874,-0.09891696750902529,-0.1356326422115897,-0.3298245614035088,0.05,-0.0912975912975913
129047,8128,12694,False,2023-05-16,6,0.033333333333333326,0.018518518518518545,0.009025270758122744,0.0036475869809203306,-0.11851851851851851,-0.05111111111111111,0.025822402609985407
104858,4915,9967,True,2022-11-25,4,0.49096385542168675,0.5301204819277109,0.7106949458483754,0.6852409638554218,0.5783132530120482,0.6819277108433736,0.29372791519434627
104859,4915,9967,True,2022-11-25,3,0.5314685314685315,0.5524475524475524,0.7422382671480143,0.7148760330578512,0.5034965034965035,0.6993006993006994,0.2988181818181818
141423,1837,1120,False,2023-09-26,2,-0.09529249369317905,-0.09301406083969654,-0.04388860237235684,-0.05660921654067449,0.00018087486315394586,0.059722023894521394,-0.049110409746545944
141424,1837,1120,False,2023-09-26,6,-0.06983040649795058,-0.062474562474562456,-0.011383874849578934,-0.030597594035340844,0.21330425299890948,0.05770691535366455,-0.04017004663140513
98859,6387,799,True,2022-10-05,0,0.12799170616113742,-0.04184335245697185,0.15289840123775153,0.09914997127674847,0.20809241706161136,-0.060675355450236966,0.06623707454604515
106897,120,1184,True,2022-12-09,4,-0.03330917874396133,-0.06072463768115943,-0.013068592057761647,-0.026693200117113156,-0.0067777777777777715,0.02991062801932367,-0.02534317865922537
106898,120,1184,True,2022-12-09,1,-0.008951043273524473,-0.009079591891964944,0.00017413463580372423,-0.008839408946983793,0.0914724905956537,0.03905036399556163,-0.023348588613517157
25527,1942,624,False,2021-04-03,4,-0.65,-0.4,-0.7841155234657039,-0.7583333333333334,-0.54,-0.63,-0.35185185185185186
25528,1942,624,True,2021-04-03,8,-0.6842105263157895,-0.5263157894736842,-0.8339350180505415,-0.8086124401913877,-0.5684210526315789,-0.5684210526315789,-0.4158249158249158
28567,1942,624,True,2021-04-03,1,-0.6842105263157895,-0.5263157894736842,-0.8339350180505415,-0.8086124401913877,-0.5684210526315789,-0.5684210526315789,-0.4158249158249158
95053,466,5448,True,2022-09-04,4,-0.0003924646781788832,0.024845949460116423,-0.01383874849578814,-0.020253555967841674,-0.08257456828885398,-0.013500784929356335,-0.0025037931077811592
95054,466,5448,False,2022-09-04,7,-0.046591612721643694,-0.10592738530819024,-0.04122743682310454,-0.049554537778573826,-0.060699127497889103,0.01851956093442162,-0.027395006871889335
95055,466,5448,False,2022-09-04,3,-0.14494949494949494,-0.3121212121212121,-0.11768953068592065,-0.12902509947964494,-0.08787878787878789,0.07515151515151511,-0.0826794217883327
57933,682,6199,False,2021-12-02,5,-0.03246753246753242,0.09552042160737806,0.0024548736462095136,-0.0063951200314836375,-0.010389610389610393,0.03506493506493502,-0.019613478401126115
57934,682,6199,True,2021-12-02,2,0.3263888888888889,0.20833333333333331,0.07256317689530674,0.11626683501683509,0.075,-0.1375,0.12652104054818986
57935,682,6199,True,2021-12-02,1,-0.031698622217940065,-0.10068407361017434,-0.00851985559566792,-0.0351087714995606,0.04154542826861931,0.008189613642932869,-0.02138566509687357
27700,628,3405,True,2021-03-30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27701,628,3405,True,2021-03-30,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29187,2987,279,False,2021-04-11,1,-0.7647058823529411,-0.5882352941176471,-0.8144404332129964,-0.822638146167558,-0.4235294117647059,-0.5411764705882354,-0.44433465085638996
29188,2987,279,False,2021-04-11,0,-0.5652173913043478,-0.34782608695652173,-0.7646209386281588,-0.7193675889328063,-0.5391304347826087,-0.6434782608695653,-0.32678132678132676
143491,8185,14,True,2023-10-07,6,-0.14249471458773788,-0.1682875264270613,-0.09480144404332126,-0.10891633032224994,0.015391120507399592,0.11653276955602543,-0.0946117910977277
147820,1108,1119,False,2023-11-06,6,0.086734693877551,0.02040816326530609,0.09482551143200968,0.06029684601113175,0.14489795918367349,-0.025510204081632626,0.03507426656442587
147821,1108,1119,False,2023-11-06,2,0.07839721254355397,-0.10801393728223002,0.05394533264569379,0.017672368282124377,0.07247386759581884,-0.04128919860627178,0.023727790630212065
26886,1209,628,False,2021-04-09,0,-0.288888888888889,-0.0888888888888889,-0.07761732851985549,-0.13131313131313138,0.07999999999999999,0.2133333333333333,-0.24960176908228857
26887,1209,628,False,2021-04-09,5,-0.013131313131313216,-0.05707070707070716,0.0036101083032490976,-0.01701101928374657,0.2842424242424243,0.01696969696969699,-0.016743970315398926
26888,1209,628,False,2021-04-09,8,-0.11371158392434999,-0.020803782505910196,-0.05104693140794219,-0.06872985170857508,0.012482269503546117,0.06397163120567377,-0.0704372986477164
141411,731,1837,False,2023-09-23,8,-0.10062103133068179,0.09907924380448624,-0.06269984528107268,-0.07411847876574686,-0.0825157583792711,0.0620426581071337,-0.05790857374004559
141412,731,1837,False,2023-09-23,1,0.0359857323821588,0.04156862745098039,0.014344163658243168,0.04215432543987785,-0.1302620174678312,-0.053876925128341926,0.038007266438262084
99478,9052,1837,True,2022-10-08,5,0.23188405797101447,-0.008918617614269764,0.15857400722021664,0.16672156346069392,-0.028762541806020094,-0.13589743589743594,0.11033634943344198
135695,11479,12694,False,2023-07-16,4,-0.05675853018372712,-0.08497375328083995,-0.10168471720818288,-0.10029428139664355,0.004199475065616731,0.13786089238845145,-0.10348027606910853
135696,11479,12694,False,2023-07-16,0,0.07317859445519026,0.22791747259832362,-0.025889633831872122,0.01777934079674894,0.2274661508704062,-0.15215989684074796,0.09657441159852793
135697,11479,12694,False,2023-07-16,7,0.32992327365728896,0.03580562659846542,0.08989169675090254,0.17530806789118805,0.008184143222506445,-0.08158567774936057,0.10483050903055231
74817,6961,7391,True,2022-03-27,1,0.36190476190476195,0.23809523809523808,0.1870036101083032,0.1782106782106782,0.32,-0.22666666666666666,0.1829915956141754
74818,6961,7391,True,2022-03-27,3,-0.4702380952380953,0.011904761904761973,-0.20866425992779788,-0.27200577200577203,-0.1261904761904762,0.16666666666666669,-0.25497835497835497
74819,6961,7391,True,2022-03-27,0,0.2643849206349207,0.24900793650793657,0.1588929001203369,0.17899230399230398,0.23769841269841266,-0.20615079365079367,0.16986890178379538
41450,397,4686,True,2021-07-07,4,0.16906906906906904,-0.07087087087087096,0.09659045326915354,0.10552370552370553,0.0681681681681682,-0.11780780780780784,0.106036600491314
41451,397,4686,False,2021-07-07,0,0.08381965361445787,0.05614646084337349,0.03504582060538736,0.034262048192771094,-0.08234186746987948,-0.07810617469879517,0.048281825126744886
41452,397,4686,False,2021-07-07,8,-0.09090909090909094,0.09307359307359314,0.011371841155234678,-0.011084874721238399,-0.16493506493506488,-0.02965367965367962,0.008204054193815289
49043,5413,1110,False,2021-08-13,0,-0.10312405216863818,0.07461328480436763,-0.08574007220216606,-0.09469122526447363,-0.18016378525932666,0.06254170457992111,-0.07210641009826904
49107,5413,1110,True,2021-08-13,1,0.19394213381555148,-0.04792043399638346,0.042418772563176894,0.08236752698778017,0.07667269439421336,-0.1718806509945751,0.11948383911000734
69149,533,5248,True,2022-02-07,4,-0.0003670323396272046,0.021206312956241535,-0.015451263537906141,-0.026106256480221638,0.0655682884058562,-0.01865747726438567,-0.003091176823226635
79176,2,6461,False,2022-04-29,8,0.17296918767507008,0.18627450980392163,0.05169675090252705,0.06489792886851714,0.008823529411764763,-0.12373949579831933,0.0698278245601964
79177,2,6461,True,2022-04-29,1,0.3754843254667137,0.1600915815427968,0.1499681461032067,0.1938129089414753,0.14554420570623466,-0.2306798168369144,0.16260262496730363
79178,2,6461,True,2022-04-29,0,0.03233283570362222,-0.04081873182996787,0.036487880350696354,0.028352988516420558,0.0412980278148817,-0.05240826589141197,0.030747545398880718
119683,8185,6199,False,2023-05-20,4,0.04430352602395615,0.08046704174139496,0.018989169675090116,0.010580114164343589,0.04752749440921482,-0.028058695585577276,0.017857518842030518
119684,8185,6199,True,2023-05-20,8,0.11329305135951662,0.039393939393939426,0.06069494584837545,0.0735897667973334,0.12197541884097776,-0.07877128536116454,0.06896770086103897
119685,8185,6199,True,2023-05-20,1,0.030237485164109845,-0.026244273623728498,0.011967192349103782,-0.00287087708471354,0.05764866393797217,-0.036191807260989604,0.016134872017224938
114777,6675,11602,True,2023-03-09,0,0.5261904761904762,0.4714285714285714,0.7372202166064982,0.6968975468975469,0.5761904761904761,0.6842857142857143,0.2976951139790388
114778,6675,11602,True,2023-03-09,6,0.35,0.5,0.7364620938628159,0.6795454545454546,0.5,0.77,0.2579693034238489
123889,1837,11328,True,2023-04-14,4,-0.042991638685891176,-0.0627427743761933,-0.0377639207964118,-0.03028008706460214,-0.05775232075844361,0.051629468694449884,-0.03483561763612913
123890,1837,11328,False,2023-04-14,7,-0.07870289219982468,-0.04592462751971954,-0.03354392298435616,-0.03761586062199556,-0.006941279579316362,0.04765994741454867,-0.037698653553597666
123891,1837,11328,True,2023-04-14,6,-0.18393234672304443,0.07928118393234673,0.039999999999999945,-0.0031231981549106422,0.15560253699788582,0.10528541226215644,-0.04464215841547264
125461,12694,9559,True,2023-04-30,3,0.2412211325529896,0.15390699145839926,0.07379061371841145,0.09477725690949357,0.15355900031635566,-0.19962037329958876,0.1132096776294932
47963,466,878,True,2021-08-08,2,0.6038961038961039,0.38961038961038963,0.3628158844765342,0.4642857142857143,0.34285714285714286,-0.4116883116883117,0.3052470405411582
47964,466,878,True,2021-08-08,5,0.10942760942760948,0.20622895622895626,-0.014199759326113233,0.03796806448321594,0.03198653198653201,-0.10067340067340069,0.06252528878157018
47965,466,878,True,2021-08-08,8,0.09773846842812361,0.08911777877295124,-0.0012033694344164001,0.03735632183908047,0.05073891625615765,-0.0880429914912673,0.0698461567027743
128315,1211,12202,True,2023-05-06,1,0.06141552511415532,-0.013013698630136905,0.011528279181708765,0.03435727134357265,-0.10155251141552517,-0.02013698630136984,0.0237567978789111
128316,1211,12202,True,2023-05-06,7,0.060311284046692615,0.09143968871595332,0.026173285198555853,0.03879540260863213,-0.012970168612192001,-0.024420974615527148,0.027385221120719977
135686,3531,12694,True,2023-07-13,3,0.0828779599271402,0.030965391621129323,-0.028158844765343,-0.03856874758514103,-0.02841530054644803,0.030783242258652078,-0.03802898009369505
135687,3531,12694,True,2023-07-13,6,-0.06357925404388332,-0.0037783375314861534,-0.020969571944301227,-0.02721327260036252,-0.14467542714940373,0.0644775575855058,-0.03887150198523331
30208,4197,474,False,2021-04-11,4,-0.746268656716418,-0.6417910447761194,-0.8449458483754513,-0.8525554047942108,-0.4298507462686567,-0.5492537313432836,-0.4537220026350461
30209,4197,474,False,2021-04-11,1,-0.6666666666666666,-0.6,-0.8310469314079422,-0.7944444444444445,-0.48,-0.5644444444444445,-0.4114173228346456
113129,4915,2593,False,2023-03-03,4,-0.053817919791033286,0.03302258551194581,-0.03348090442713279,-0.028336376669484853,-0.007723659618545753,0.032996689860163464,-0.02723272774224776
113130,4915,2593,False,2023-03-03,6,-0.07555930772477848,-0.026804558885605734,0.010361010830324823,0.003866226639548717,-0.037990713381173435,-0.03628113127902068,0.025452507281537494
113131,4915,2593,False,2023-03-03,3,-0.012038610317775977,0.026101731679982643,-0.020856111397627816,-0.010218412752666807,-0.10447200028921584,0.018690575178048528,-0.013603063603063554
49529,1034,5248,False,2021-08-19,5,-0.045349898781407494,-0.0423728813559322,-0.01924187725631763,-0.030683426974063233,0.044726709800341345,0.03183423966974956,-0.026578343249199124
49530,1034,5248,True,2021-08-19,1,0.03171225937183375,0.006990881458966536,0.01625642708675209,-0.009499247797120108,-0.02881458966565358,-0.022370820668693003,0.007388580580621629
49531,1034,5248,True,2021-08-19,4,0.2207394815129622,0.12730981725456858,0.11176706543026342,0.13518834756403808,-0.005943051423714341,-0.14448618784530387,0.12547022238652195
33487,3908,2059,False,2021-05-15,5,-0.16468039003250273,-0.17808775731310944,-0.09391095066185336,-0.12043854033290662,-0.023049837486457215,0.1052004333694474,-0.09898132474802793
33488,3908,2059,False,2021-05-15,8,-0.10178196249319121,-0.16061006925531085,-0.03706377858002412,-0.059822015973288296,-0.04709361139210957,0.07957357404093068,-0.05821297225774616
97937,9052,1837,False,2022-09-28,0,-0.1627140974967062,0.0731225296442688,-0.0814079422382672,-0.08589851079969657,-0.2287220026350461,0.09433465085639003,-0.057149682149682135
91043,4462,1120,False,2022-07-05,8,-0.3458253792826283,-0.16809002310861043,-0.15306859205776174,-0.1910524921677338,-0.09504671958203552,0.22465588264844757,-0.16735261266511264
91044,4462,1120,True,2022-07-05,3,0.011772400261608973,-0.11020274689339443,0.015606775895584415,0.051271379590542426,-0.197514715500327,0.031720078482668425,0.006632206127155625
91045,4462,1120,False,2022-07-05,2,-0.09815315574477879,-0.12361111111111112,-0.1260128359406337,-0.08356564901067515,0.11219147344801801,0.06160750244519875,-0.06079247168211175
56562,1034,2291,True,2021-11-13,8,-0.12222705524140931,-0.06133101348412351,-0.00854392298435602,-0.05980202195948175,0.07203131796433224,0.15406698564593305,-0.12348079727758869
56563,1034,2291,True,2021-11-13,5,0.19101083291484328,0.06991175837578012,0.19903730445246698,0.18040835936667782,0.0656862041753354,-0.07946050649257472,0.10524007180278344
31348,305,5248,False,2021-04-19,0,-0.42413793103448283,-0.21609195402298853,-0.2081026875250701,-0.26194705677464303,-0.12275862068965519,0.27011494252873575,-0.17574932288970418
70527,2359,367,True,2022-02-20,4,-0.04586717630195891,-0.038222646918299075,-0.05862815884476527,-0.04394880481837001,-0.05809842331581461,0.03583373148590541,-0.03237162782617325
70528,2359,367,True,2022-02-20,0,0.11029153494906918,0.0368223861374547,0.06606498194945863,0.07257506572575069,0.0849549233110877,-0.06652616789603094,0.05494039253735576
36496,2360,719,True,2021-07-13,0,-0.3049563430919363,-0.14284797123780174,-0.23785456420835477,-0.25140951113601345,-0.230457113507961,0.16422701592193123,-0.17756169287814857
36497,2360,719,False,2021-07-13,8,-0.39236545682102625,-0.10387984981226539,-0.21978339350180504,-0.24343876815716617,-0.25181476846057577,0.25256570713391746,-0.18225839475839475
36498,2360,719,False,2021-07-13,2,-0.2679144385026738,-0.07272727272727275,-0.21660649819494585,-0.22719980554205152,-0.13754010695187172,0.16385026737967917,-0.14905619587641603
40883,2406,2428,True,2021-07-11,1,0.32700620184175905,0.03739898515316675,0.10629190304280539,0.12182433240505035,0.13952264611915055,-0.22345423792520203,0.11583974135046658
40884,2406,2428,True,2021-07-11,4,0.3424836601307189,0.018300653594771232,0.08664259927797834,0.10659536541889489,0.05071895424836601,-0.20366013071895422,0.10075520950089417
137395,474,4915,False,2023-08-06,3,-0.04612159329140464,-0.07671822766162384,-0.014109506618531985,-0.013398046416914328,-0.05123236443991157,0.012918578956314875,-0.011527613800341025
137396,474,4915,False,2023-08-06,1,-0.06370384144546204,-0.08549995340601996,-0.05660649819494567,-0.05781131163493674,-0.04502089370296334,0.022196395642539456,-0.03413220637630088
77133,6094,1224,True,2022-04-03,2,-0.002340823970037431,-0.18352059925093628,-0.06010830324909739,-0.0945196345477245,-0.09419475655430717,0.06039325842696632,-0.07311806590495112
77134,6094,1224,True,2022-04-03,1,-0.10213729932039783,-0.05269378508815126,-0.07099879663056555,-0.09085089046676753,-0.0655175810105388,0.06275977543583178,-0.07182737060785838
71133,533,188,True,2022-02-19,1,0.057099640763849546,-0.00030251465305353165,0.030974729241877302,0.04211256066049037,-0.09987521270561536,-0.030652297220646663,0.03063960768045265
71134,533,188,False,2022-02-19,2,-0.11302729528535971,0.04150124069478911,-0.06767749699157642,-0.08497067448680354,-0.12168734491315139,0.07093052109181137,-0.06979901527402688
71135,533,188,False,2022-02-19,5,-0.19047619047619047,-0.07405448294102096,-0.11566787003610106,-0.13210298473456372,-0.15619047619047616,0.1258145363408521,-0.10749759255625514
163170,14,278,False,2024-04-09,0,0.0846232387175822,-0.0012865019399631583,0.0513226124056449,0.06892330493004376,-0.0033367367776189205,-0.05652440269552787,0.05166676770202656
163171,14,278,True,2024-04-09,6,0.14270936775902016,0.10836643495531278,0.04755716004813472,0.06100290391501918,-0.03429328037073818,-0.08440913604766634,0.06165661163091787
163172,14,278,False,2024-04-09,9,0.33630952380952384,0.28968253968253965,0.14055354993983143,0.18622234247234248,0.0015873015873015817,-0.20515873015873015,0.13290761371330093
77864,6387,3351,False,2022-05-15,4,0.2341839447102605,0.11589580010632644,0.08162454873646204,0.09762094630515682,-0.07501329080276449,-0.1685805422647527,0.09034251674758868
77865,6387,3351,False,2022-05-15,8,0.3699779249448124,0.18322295805739514,0.14792418772563176,0.1831426851294401,0.18613686534216334,-0.170066225165563,0.11615733316886641
118983,7386,2,False,2023-04-23,7,-0.09735812133072408,-0.03962818003913898,-0.05006016847172074,-0.060565290873510085,-0.11536203522504893,0.052788649706457934,-0.05204588255435716
118984,7386,2,False,2023-04-23,3,0.030171806787776367,0.042517485800122046,0.004908028193226639,0.008568824422225339,-0.02425479979345635,-0.0434750974041215,0.022103899310961923
83767,474,1209,False,2022-05-27,8,0.1152012206751859,0.12835954053752652,0.07299123259412071,0.09176015350915219,-0.10457753194735844,-0.11092885752431814,0.08195522638239035
83768,474,1209,True,2022-05-27,5,-0.044809688581314955,0.06055363321799312,0.02078589280755367,0.009422512320436205,-0.07195501730103801,-0.003918685121107224,0.005691459155530423
83769,474,1209,False,2022-05-27,3,0.06203074234854067,0.04256422857454889,0.0438267148014442,0.06137590169861449,-0.19290687197968714,-0.05815382095175688,0.0541006775574677
71187,2,2815,False,2022-03-13,0,0.06093219132097738,0.08117510630073443,0.030601684717208054,0.028499755556089853,0.018619412853742377,-0.047643073667934834,0.030864860849100416
71188,2,2815,False,2022-03-13,4,0.08023299355107133,0.08913667568129813,0.028792002221604947,0.04330465041511434,0.04811982525483662,-0.053099230289161616,0.04092400034628374
77142,908,1120,False,2022-04-04,5,-0.07293686705451419,-0.014113337642749468,-0.03010830324909728,-0.027600939365645238,-0.02783882783882783,0.035258205846441196,-0.026842426215231897
77143,908,1120,False,2022-04-04,4,0.0037294563843236483,0.005436156763590327,-0.010120336943441563,-0.007121786767804462,0.006877370417193429,0.015208596713021461,-0.009444198557616417
113388,277,2988,True,2023-02-05,1,0.09685314685314683,0.08636363636363642,0.09356369262506449,0.07630853994490357,0.16615384615384618,-0.0697202797202797,0.06415340863555008
113389,277,2988,True,2023-02-05,4,0.08772915168943202,0.07661547575647104,0.08553331145388916,0.07295649249504388,0.10407979870596691,-0.046391984184040246,0.05076325013983452
51663,2304,6292,True,2021-09-23,4,0.5764705882352941,0.5882352941176471,0.7657039711191336,0.7345811051693405,0.4,0.6564705882352941,0.32708808515260124
51664,2304,6292,True,2021-09-23,0,0.5737327188940092,0.5092165898617511,0.7580144404332131,0.7266094120932831,0.552073732718894,0.6400921658986175,0.33181709099635665
45114,2304,2059,True,2021-07-23,8,0.011789552478212006,0.007365128588996406,0.017713829491807703,0.015812971181093868,0.06963588729080898,0.001382131208896986,0.006433528295242736
45115,2304,2059,True,2021-07-23,0,0.0667948942122748,0.024687445357579996,0.02245487364620938,0.04265768146582102,0.04746459171183774,-0.048004458821472265,0.045335532486012714
34485,2304,1487,True,2021-05-19,0,0.6357615894039735,0.5033112582781457,0.8108303249097474,0.7787477423239013,0.5695364238410596,0.6278145695364239,0.36258151131568855
34486,2304,1487,True,2021-05-19,1,0.75,0.7115384615384616,0.8442839951865223,0.8371212121212122,0.5153846153846154,0.5153846153846154,0.4747851650836725
67636,918,4733,True,2022-01-29,1,0.28857293312269616,0.25605581885202733,0.12386281588447674,0.14923125408907403,0.20326487625065823,-0.2194839389152186,0.13126528703940737
67637,918,4733,True,2022-01-29,3,0.3187134502923976,0.20321637426900585,0.11648616125150427,0.15060694665957824,0.18362573099415203,-0.1935672514619884,0.11949632645835176
30609,474,3604,True,2021-04-16,1,0.7049180327868853,0.6311475409836066,0.8477565755544094,0.8185543964232489,0.46229508196721314,0.5426229508196722,0.44095028838231254
30610,474,3604,True,2021-04-16,0,0.7647058823529411,0.6764705882352942,0.874849578820698,0.8709150326797387,0.6039215686274509,0.5215686274509804,0.4880952380952381
78098,14,6198,True,2022-04-19,5,0.23340932117527868,0.19060283687943264,0.12888086642599283,0.13782390777071632,0.21479229989868287,-0.1564336372847012,0.1183074273910774
78099,14,6198,True,2022-04-19,2,0.15450450450450448,0.1635135135135135,0.07747292418772567,0.1070468195468196,0.18693693693693697,-0.1140990990990991,0.07828167332638448
173418,2,1034,True,2024-06-22,6,0.04090160075329563,-0.06550141242937851,0.02481532907525679,0.01822247902756372,0.0266007532956686,0.0011887947269302757,0.007407572919007836
173419,2,1034,True,2024-06-22,9,0.026854789336004936,0.11234485445539044,0.05935018050541505,0.07278790577337918,0.18202259698335838,-0.015984861134301732,0.037218950528694665
91061,5443,1120,False,2022-07-07,1,0.04856642641140485,-0.01939473863713881,0.044584837545126536,0.03978715326797452,0.15246583752074755,-0.01407425933926012,0.024048279824970698
91062,5443,1120,False,2022-07-07,2,0.015437392795883409,-0.08491632745364086,0.06592057761732849,0.04045818389729194,0.10154373927958833,-0.003173241852487152,0.019503017204166632
