match_id,t1,t2,date,map,winner,played,net_h2h,past_diff,best_odds,worst_odds,t1_win%,t1_pick%,t1_ban%,t1_play%,t2_win%,t2_pick%,t2_ban%,t2_play%
173217,474,2059,2023-03-28,6,False,True,1.0,2,0.6794871794871795,0.6062992125984252,0,0.0,0.0,1.0,1.0,0.0,0.5,0.5
173217,474,2059,2023-03-28,5,False,False,1.0,2,0.6794871794871795,0.6062992125984252,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0
173217,474,2059,2023-03-28,4,False,True,1.0,2,0.6794871794871795,0.6062992125984252,0,0.0,1.0,0.0,0.0,0.0,0.0,0.5
173217,474,2059,2023-03-28,7,False,False,1.0,2,0.6794871794871795,0.6062992125984252,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
173217,474,2059,2023-03-28,8,False,False,1.0,2,0.6794871794871795,0.6062992125984252,0,0.0,1.0,0.0,1.0,0.0,0.0,0.5
173217,474,2059,2023-03-28,3,False,True,1.0,2,0.6794871794871795,0.6062992125984252,0.0,1.0,0.0,1.0,0,0.0,0.5,0.0
173218,4915,2304,2023-03-29,7,True,True,-1.0,1,0.8474576271186441,0.7936507936507936,1.0,0.25,0.0,0.75,0,0.0,0.6666666666666666,0.3333333333333333
173218,4915,2304,2023-03-29,6,True,False,-1.0,1,0.8474576271186441,0.7936507936507936,0.3333333333333333,0.0,0.25,0.5,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333
173218,4915,2304,2023-03-29,5,True,True,-1.0,1,0.8474576271186441,0.7936507936507936,1.0,0.0,0.5,0.25,0.3333333333333333,0.3333333333333333,0.0,1.0
173218,4915,2304,2023-03-29,8,True,True,-1.0,1,0.8474576271186441,0.7936507936507936,0,0.0,0.5,0.25,0.0,0.0,0.3333333333333333,0.3333333333333333
173218,4915,2304,2023-03-29,0,True,False,-1.0,1,0.8474576271186441,0.7936507936507936,0.6666666666666666,0.75,0.0,0.75,0,0.0,0.3333333333333333,0.3333333333333333
173218,4915,2304,2023-03-29,3,True,False,-1.0,1,0.8474576271186441,0.7936507936507936,0.5,0.0,0.25,0.5,0,0.0,0.0,0.0
173218,4915,2304,2023-03-29,4,True,False,-1.0,1,0.8474576271186441,0.7936507936507936,0.0,0.0,0.5,0.0,0.5,0.3333333333333333,0.0,0.6666666666666666
173219,8877,397,2023-03-29,7,True,False,0.0,3,0.5882352941176471,0.5319148936170213,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0
173219,8877,397,2023-03-29,4,True,False,0.0,3,0.5882352941176471,0.5319148936170213,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0
173219,8877,397,2023-03-29,3,True,False,0.0,3,0.5882352941176471,0.5319148936170213,0,0.0,0.0,0.5,0,0.0,1.0,0.0
173219,8877,397,2023-03-29,0,True,False,0.0,3,0.5882352941176471,0.5319148936170213,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
173219,8877,397,2023-03-29,5,True,True,0.0,3,0.5882352941176471,0.5319148936170213,0,0.0,1.0,0.0,0,0.0,1.0,0.0
173219,8877,397,2023-03-29,6,True,True,0.0,3,0.5882352941176471,0.5319148936170213,1.0,0.5,0.5,0.5,0,0.0,0.0,0.0
173219,8877,397,2023-03-29,8,True,True,0.0,3,0.5882352941176471,0.5319148936170213,0.0,0.0,0.5,0.5,0,0.0,0.0,0.0
173220,474,1184,2023-03-30,4,True,False,3.0,-3,0.7092198581560284,0.6134969325153374,0.0,0.0,0.5,0.5,0.0,0.0,0.6666666666666666,0.3333333333333333
173220,474,1184,2023-03-30,3,True,False,3.0,-3,0.7092198581560284,0.6134969325153374,0.5,1.0,0.0,1.0,0,0.0,0.6666666666666666,0.0
173220,474,1184,2023-03-30,6,True,True,3.0,-3,0.7092198581560284,0.6134969325153374,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,1.0
