map_id,t1,t2,date,map,winner,round_wr_diff,retake_wr_diff,postplant_wr_diff,fk_percent_diff,pistol_wr_diff,eco_wr_diff,antieco_wr_diff,fullbuy_wr_diff,acs_diff,kills_diff,assists_diff,deaths_diff,kdr_diff,kadr_diff,kast_diff,rating_diff,mks_diff,clutch_diff,econ_diff
31228,2593,1209,2021-04-29,0,2593,0.09047619047619049,0.15438596491228068,0.1071428571428572,0.035497835497835584,0.7411764705882353,-0.28409090909090906,-0.6388888888888888,0.0678294573643411,0.07882441597588541,0.10803489439853074,0.12562770562770567,-0.13777333777333775,0.1006763209041579,0.11517426818836193,0.09008264462809923,0.12809917355371903,0.13793103448275862,-0.4166666666666667,0.0708646616541354
31229,2593,1209,2021-04-29,1,2593,0.07792207792207795,0.016129032258064502,0.15000000000000002,-0.02056277056277056,0.08333333333333337,-0.1293103448275862,-0.18,-0.14610389610389607,0.03229626439875126,0.04561852289125025,0.05670995670995671,0.0024420024420024333,0.020470021781497216,0.025840201952614144,0.021841794569067284,0.026518935609844765,-0.1133004926108374,-0.31818181818181823,6.678033230828009e-17
55098,2059,2533,2021-11-06,0,2059,-0.017123287671232945,0.011936339522546413,-0.2069701280227596,0.03858447488584471,0.00967741935483879,-0.02777777777777779,0.0757575757575758,-0.028235294117647025,-0.021426777191660286,-0.004676906046769056,-0.02118721461187212,-0.05662100456620996,0.022983086805350977,0.021442462305212007,0.0269283746556474,0.01792752701843597,0.0942528735632183,-0.3560606060606061,0.0033208020050125827
55099,2059,2533,2021-11-06,5,2059,0.042310960067969416,0.13235294117647062,0.018255578093306246,0.014018691588784993,-0.10829493087557607,-0.020979020979020935,0.047058823529411764,-0.04193671368661844,-0.009042954031650362,0.007095594861100358,0.043908241291418904,5.2284164433685346e-05,0.002821905056576579,0.00888157019360317,0.0086776859504133,0.007819453273998715,0.024137931034482734,0.1071428571428571,-0.02406015037593987
47170,6389,4329,2021-08-14,4,6389,0.5795454545454546,0.3125,0.8,0.4659090909090909,0.6666666666666666,0.75,0.47058823529411764,0.5925925925925926,0.8023737754333082,0.740874655647383,0.5454545454545454,0.6736596736596737,0.31716795315411234,0.3344043499752842,0.7629132231404959,0.6999364272091545,0.7586206896551724,0.5333333333333333,0.5446428571428571
49027,6389,4329,2021-08-14,0,6389,0.5079365079365079,0.375,0.7058823529411765,0.5079365079365079,0.6666666666666666,0.75,0.5,0.6521739130434783,0.7214267771916606,0.6565656565656567,0.4507936507936508,0.7423687423687424,0.25506072874493924,0.2640977443609022,0.705922865013774,0.5999152362788726,0.574712643678161,0.6666666666666666,0.48433583959899745
81902,6451,17,2022-05-07,8,6451,-0.19581464872944693,-0.1651741293532338,-0.10128205128205126,-0.06186041163619638,-0.4700460829493088,0.1607142857142857,0.31097560975609756,0.09565217391304348,-0.12155237377543328,-0.13439325995379814,-0.04990226514890193,0.1608571184286948,-0.10356548856548856,-0.10370415057915056,-0.08719008264462824,-0.24507310870947246,-0.24827586206896549,0.09999999999999998,-0.11691729323308281
81903,6451,17,2022-05-07,0,6451,-0.08391248391248396,-0.06591337099811678,-0.14912280701754388,-0.047104247104247154,-0.3888888888888889,0.19999999999999996,0.3157894736842105,0.002421307506053294,-0.07294649585531279,-0.10606450606450607,-0.12540540540540537,0.10317130317130317,-0.06548098968463528,-0.07546464170149106,-0.06590909090909088,-0.10025429116338211,0.0034482758620689533,0.11585365853658536,-0.08139097744360906
45403,14,4976,2021-07-22,5,14,0.35851226993865026,0.3404255319148936,0.1842105263157895,0.2396472392638037,0.5093167701863355,-0.15126050420168058,-0.3116883116883117,-0.2609427609427609,0.20779954785229834,0.2246874419036996,0.28404907975460125,-0.2181060248544911,0.14646784201713778,0.16984817998902507,0.16167355371900824,0.2694691671964398,0.33620689655172414,0.25,0.17434210526315785
51722,6199,3504,2021-09-23,1,6199,-0.65,-0.25,-1.0,-0.7,-1.0,-0.5,0.0,-0.625,-0.7528259231348908,-0.718939393939394,-0.58,-0.6564102564102564,-0.3158653846153846,-0.3415178571428571,-0.7644628099173554,-0.6458995549904641,-0.4482758620689655,-0.5,-0.45864661654135336
