,match_id,t1,t2,winner,date,net_h2h,past_diff,round_wr_diff,retake_wr_diff,postplant_wr_diff,fk_percent_diff,pistol_wr_diff,eco_wr_diff,antieco_wr_diff,fullbuy_wr_diff,acs_diff,kills_diff,assists_diff,deaths_diff,kdr_diff,kadr_diff,kast_diff,rating_diff,mks_diff,clutch_diff,econ_diff
47,283099,1184,188,False,2023-11-04,0.0,1.0,-0.036094448450356476,-0.022016911994989063,-0.01690515286574401,-0.01625132984464578,-0.22994652406417115,0.06242891033765552,0.059053497942386846,0.0006540392112079907,-3.1980842911877687,-0.016980126595410816,-0.025960887263326127,0.06077816934762037,-0.022795072421230023,-0.03825254441952741,-0.02542145593869749,-0.0538073344280241,0.4857690202517766,-0.1084020842379505,-1.2675424192665758
48,295617,11058,5248,False,2024-02-24,0.0,-7.0,-0.056229948083766024,-0.07270742358078602,-0.031225775751575258,-0.025260067277217135,-0.08073058456664856,0.011580902436359675,0.028204821041142553,0.03880559720139931,-8.115207780725086,-0.14542670477746,-0.04618892064788338,0.11875595481148782,-0.07632908320210419,-0.10557145356745745,-0.016289124668434796,-0.07654553492484495,-1.4244031830238733,-0.10067534637610531,-3.658974358974355
49,329907,6199,14,False,2024-05-03,-2.0,3.0,0.027091363201874774,-0.023703869063823768,0.012056929676647177,0.007945073129618785,0.01777777777777767,0.013424054653764284,-0.0018456995201181492,-0.027309269341937226,4.412321981424213,0.05952295300449828,0.26389839625324196,-0.0151590213752959,0.021621778775841927,0.09982579918729173,0.01092383900928795,0.04584024767801853,-0.06408668730649936,0.014031571034828327,1.7321052631578908
50,183785,188,120,True,2023-04-15,-4.0,-2.0,0.022126376323725383,-0.05745734727572921,0.07285196687370599,0.010256679991584194,0.0,-0.02861163227016883,0.01471698113207548,0.026357323232323204,4.039999999999992,0.04253453958903153,0.08010730065221972,-0.06211866189774895,0.02924574856806994,0.060068976606728164,0.016092307692307628,0.030707692307692325,-1.0153846153846153,0.14835164835164832,2.109230769230763
51,235371,4915,8877,True,2023-07-21,2.0,2.0,0.09268885014671807,0.02474784236248312,0.07207317073170727,0.015606279101468612,0.20356906807666886,-0.05238095238095242,-0.023841655420602792,-0.0663075663075664,18.27603027754415,0.3130672320153822,0.17510923139837709,-0.1189743368990479,0.1244519881569387,0.18883407102233485,0.056847771236333,0.14045164003364186,2.5988225399495377,0.024844720496894457,6.933894028595475
52,164060,6387,10295,True,2023-02-23,0.0,13.0,0.14920634920634923,0.05303030303030304,0.12103407755581663,0.04126984126984129,0.16666666666666663,0.08333333333333337,0.04999999999999999,-0.0037037037037037646,33.53333333333333,0.6253968253968254,0.49523809523809526,-0.7396825396825397,0.37642124657567455,0.6111905743169532,0.1738666666666666,0.3086000000000001,3.1333333333333346,-0.16666666666666663,15.413333333333334
53,183947,474,8877,True,2023-04-07,0.0,0.0,0.03885893980233601,0.09230769230769231,-0.08636726016476215,-0.023071492748042655,0.2983508245877062,0.00909090909090915,0.002702702702702675,0.002777777777777768,8.227777777777789,0.1403221666024903,0.4931010139905019,-0.05085996662816061,0.057441260607969946,0.21061232985758527,0.029916666666666702,0.06829166666666664,-0.6805555555555571,0.13690476190476186,4.977777777777774
54,312765,8877,11328,True,2024-03-14,1.0,8.0,0.06668439177554947,0.12955204640670318,-0.07975926512511877,0.14395782643957827,-0.050366300366300354,-0.029556650246305494,-0.03809523809523807,-0.03175100761307659,4.437362637362696,0.15256887470880187,0.14323787096120744,-0.2525448192038895,0.10805851034926994,0.17427733929264755,0.011934065934065985,0.0812802197802196,1.46153846153846,0.05077720207253883,-0.42362637362637656
55,183809,6961,120,True,2023-05-07,0.0,6.0,0.06263714986446373,-0.04050235478806907,0.1057880475688695,0.0624757970827417,0.23085460599334073,-0.03336518553909862,-0.039187574671445624,-0.05125452211459913,10.12813299232738,0.21868680349382563,-0.010186738952712826,-0.2535174906415385,0.13644189383070304,0.16718476008289507,0.042051150895140665,0.07802301790281352,1.9092071611253196,0.07608695652173914,2.8851662404092195
56,297401,1184,1001,False,2024-02-20,1.0,8.0,0.058855941608889184,0.03404149746027185,0.052260898952348755,0.03709506835363702,-0.0039259442929168165,-0.029548229548229554,-0.03736199458945677,-0.0383351588170866,12.919619047619051,0.30420045177379995,0.234804862444018,-0.19259404337550734,0.13560717061286554,0.22268941998138914,0.03177142857142867,0.10949714285714285,2.5961904761904755,-0.05881633651259477,3.3359999999999843
57,184492,8185,278,True,2023-05-08,1.0,16.0,0.17304985194893452,0.05646806226516371,0.11488158359844469,0.06187527690429112,0.11918158567774934,-0.03453256302521013,-0.059899749373433564,-0.07347241222070233,19.45357142857145,0.35452971538598455,0.1313690273934922,-0.5121919647913531,0.24840781495620934,0.3561351897597127,0.03007142857142875,0.15209821428571435,3.383928571428573,0.26274907125970953,6.858928571428571
58,167365,2059,918,True,2023-02-23,0.0,2.0,0.023738005840634124,0.036376655925528134,-0.02305924115456237,-0.022592543385148767,-0.042795031055900656,-0.03788307135587465,0.032821362564527445,0.015412186379928361,1.9020583190394404,0.05715098418477638,0.14195395759851337,-0.03947358440474824,0.02686206318714013,0.07171190731192789,0.004997141223556323,0.02840194396798168,0.24385363064608256,0.0006372132540356512,0.48267581475128907
59,184050,4915,474,True,2023-05-05,-3.0,4.0,0.039531307458295695,-0.027197477335435538,0.007429287504475468,0.012185337478688218,0.02012072434607648,-0.02898550724637683,-0.03221436098148425,-0.06681098835473276,2.8235294117646674,0.06443686691405048,-0.1211179086016112,-0.10811352923478079,0.05705610681206297,0.0360425097786885,0.039841432225063866,0.06611508951406653,1.4347826086956523,0.026315789473684237,0.7488491048593247
60,237270,6199,17,True,2023-07-20,-3.0,6.0,0.012981610093223073,-0.016970055744659818,-0.01943959168293763,-0.009076089725085335,0.15847953216374272,-0.00891294838145229,-0.025883838383838398,0.004114953208999794,-3.2068311195446313,-0.04004007403508192,-0.13322918612351642,0.007182761372705571,-0.013134129260321425,-0.05145334489428399,-0.01591461100569269,-0.00795635673624262,0.13092979127134896,0.1111111111111111,-1.0795066413662298
