match_id,t1,t2,winner,date,net_h2h,past_diff,comp_wr_diff,round_wr_diff,retake_wr_diff,postplant_wr_diff,fk_percent_diff,pistol_wr_diff,eco_wr_diff,antieco_wr_diff,fullbuy_wr_diff,acs_diff,kills_diff,assists_diff,deaths_diff,kdr_diff,kadr_diff,kast_diff,rating_diff,mks_diff,clutch_diff,econ_diff
184478,17,8185,False,2023-04-22,-0.125,-0.10526315789473684,-0.11998796110852906,-0.028782981270058502,0.3042075266113487,0.029377628472936842,0.10221678567309797,0.14421710713270813,-0.12173913043478285,-0.10389610389610388,-0.018930479150272364,0.0010029371731508194,0.034318001686984546,0.21652961972145543,0.08988708671241431,-0.040788234025105535,0.014788145311533201,0.010850439882698964,0.012731595182427042,-0.40909090909091006,-0.11688311688311692,-0.09852717115286876
314320,6199,624,True,2024-04-21,-0.25,-0.10526315789473684,0.04216064704921482,-0.0162969966785795,0.03559393008833687,0.005814135669724005,-0.026990923520890452,0.0825641025641026,-0.012608540895809074,-0.013582826747720433,-0.06877470628698489,-0.04444513117391045,-0.05883960763818026,0.13176373937692065,0.014917457593107282,-0.043981560818452885,0.004794832785012508,-0.015373532925714911,-0.0015123884484036193,-0.7037037037037024,0.07083915892206044,-0.018932340161390417
295605,1034,2406,True,2024-02-16,0.375,0.0,-0.026238386902917996,0.0819631683381894,0.11837911013168746,0.0018076794259470174,0.04360913850597089,0.022301349325337283,0.069284090909091,0.05788352272727271,-0.10715499642180844,0.067966903073287,0.02231888574651375,0.2500070609427393,-0.015324707985854157,0.02328306796927509,0.08697518630816506,0.08165322580644932,0.0687270369569915,-0.203125,0.1183343656737429,0.048882681564245
295611,2359,120,True,2024-02-17,-0.125,0.5789473684210527,0.06705726700061093,0.1455101275721787,-0.00216278566794025,0.1455385228263802,0.1430516515012071,0.24982958418541243,-0.11750000000000022,-0.055714285714285716,-0.04935459565321137,0.10729495182736097,0.10234733117774092,-0.0267296106857621,-0.18793077116532142,0.1769696928964,0.13949577816248623,0.0814294482711595,0.13590310755282756,0.22367864693445938,0.02712565948640219,0.2683217782607156
314327,14,5448,True,2024-04-28,0.375,-0.05263157894736842,-0.027024339217362282,0.04928383078147081,0.11193097530912599,0.0015405268028205461,0.062347743597245715,0.030555555555555575,-0.06295143998318263,-0.026462994836488785,-0.051689503863030624,0.02577353838381361,0.026409895417151812,-0.07060239681701819,-0.029563815361753332,0.03279445936767127,0.006720440002297611,0.04310216927054154,0.057077493186861235,1.165505226480839,0.07099567099567093,0.005773460767328936
167374,4915,2359,True,2023-02-27,0.0,-0.05263157894736842,0.06937239677291974,0.07248373678038199,-0.09087437953417335,-0.039138114961194403,-0.0447273221393086,-0.26923076923076916,0.2779411764705882,0.36923076923076925,0.20604910680805755,0.25453112687155266,0.25936872905231007,0.13736487908165038,-0.27461428779281266,0.4754051668216229,0.43294368088382834,0.19032258064516105,0.192349254376486,1.5,-0.24953007518796988,0.6173184357541892
220845,6387,466,True,2023-07-08,0.375,0.10526315789473684,-0.004890021336468199,0.3290434465133261,0.3059455210569276,-0.010738598044072737,0.07659625291341506,0.42048611111111106,-0.04474173169825338,-0.13371579876434236,-0.23013457672548576,0.3233671719278737,0.26092640356145985,0.06924522702542281,-0.28193939393939393,0.34912012308572016,0.29968517862817146,0.19000632511068952,0.37935900532679034,0.5490196078431353,-0.17541931752458073,0.5720232226969003
318933,397,4915,True,2024-04-25,-0.25,-0.2631578947368421,0.014492855477926798,-0.06216398775881563,-0.016836703478234256,-0.08975352073210907,-0.036993533177859916,0.05328605200945625,-0.045335923957559573,-0.0504651121741127,0.13732762419178393,-0.03260644158448433,-0.04650831865144194,-0.02197443744195133,0.07203225454941689,-0.07226410703976922,-0.06411702716632874,-0.026179227873329887,-0.10243328508075372,-1.572082379862703,0.03743919485602462,-0.11154647610038022
220444,6961,5248,False,2023-06-15,0.25,0.15789473684210525,0.015188190504483317,0.0931121556330902,-0.15565928475523683,0.1836110111273937,0.12296628303846041,0.06652245456394323,-0.08991557859876777,-0.08891786179921773,-0.11253715383500121,0.06587489211602689,0.08684800067879461,-0.07030445916877891,-0.08506835202571868,0.10868919981910448,0.0663016376124256,0.06933563748079943,0.056660182983935416,1.0982142857142847,0.031660231660231644,0.07571827613726943
184517,14,5448,True,2023-05-21,0.125,0.15789473684210525,-0.09423942865457159,0.07792037716081726,0.22558815754692033,0.011854551458057423,0.10736255307524725,-0.12444444444444433,-0.08056487202118269,0.005876341338783897,-0.1156989094079771,0.05365554679975564,0.05571233038746841,-0.1372711359227894,-0.09588405797101447,0.09157726971358356,0.03748919828978518,0.0023512544802870997,0.08687174315010944,0.4859259259259261,-0.007745266781411384,0.1055907303951999
283100,2593,8185,True,2023-11-04,0.125,0.10526315789473684,0.12116426703562574,0.18229747197417975,0.27728963584495453,0.10245441374389883,0.2708982245744573,0.19324849770236832,-0.20351494594021632,-0.20258909151748364,-0.12464171148861142,0.21255272794696928,0.21092764918587406,0.006223144770583261,-0.2319998784496897,0.29847731867524735,0.2416828330725972,0.15597722960151875,0.24207782961898822,1.4323529411764717,-0.0332609116527201,0.22540256325993982
297407,474,7035,True,2024-02-21,0.125,0.15789473684210525,-0.02145472781663961,0.10266749967339239,0.06797853309481211,0.04338106277878396,0.22605343858625146,-0.000249221183800626,-0.14487449392712565,-0.11842105263157898,0.008209344509861043,0.19447555057857518,0.1638071904268151,-0.016213702031716418,-0.10766088359838434,0.16124650590238282,0.11718399926977295,0.05703452178834145,0.11544443559731372,1.4938596491228076,-0.14644824872097603,0.2301675977653633
297405,8877,1184,True,2024-02-25,-0.25,-0.3157894736842105,-0.003862537422652185,-0.22193801014506093,-0.06846424125906335,-0.15629475382090013,0.09708182433542784,-0.1657624754745526,0.09472903326565679,0.06548198636806218,0.1743738532387736,-0.235437756359742,-0.21629987675987555,-0.2563338446367182,0.023170053980708438,-0.1394375910435594,-0.16144137622958385,-0.10023366418527783,-0.16053265947365863,-2.275961538461541,-0.04255454690237302,-0.25314782982380685
318938,2059,7035,False,2024-05-02,0.75,0.42105263157894735,0.07561965995083049,0.11064338238563125,0.08002616804406351,0.03367807950636954,0.06996495780294248,-0.003893957214151792,-0.10859415890296244,-0.008398015014632831,0.04430558355170333,0.1552813221517884,0.12003043355423838,0.10174021015944662,-0.033877207380073646,0.08866278223419906,0.08938465141350718,0.016125500997580863,0.09781193156136278,0.9192665571975915,-0.06643882433356112,0.17423012356551273
