map_id,t1,t2,winner,map,date,round_wr_diff,retake_wr_diff,postplant_wr_diff,fk_percent_diff,pistol_wr_diff,eco_wr_diff,antieco_wr_diff,fullbuy_wr_diff,acs_diff,kills_diff,assists_diff,deaths_diff,kdr_diff,kadr_diff,kast_diff,rating_diff,mks_diff,clutch_diff,econ_diff
155769,14,624,624,0,2024-02-24,-0.03246213362269793,0.12456140350877193,-0.05362318840579716,-0.13283880259018274,-0.005444646098003658,-0.13004926108374382,0.007518796992481203,0.010449680767994018,-0.03063662741082082,-0.048457365840041636,0.1534813333883365,0.03630358355467297,-0.030629582417206435,-0.0027875646167621624,-0.08756038647343005,-0.05161277176681474,0.0224545102593884,0.11057692307692307,-0.0888698792890412
163224,918,278,278,8,2024-04-27,0.01759098169683282,0.04621212121212118,-0.19999999999999996,0.07576183899066652,0.05555555555555558,0.0,-0.03296703296703296,0.13412698412698412,0.15352449223416909,0.10153977885055422,0.07850504591064345,0.16855961420965365,-0.009194045174538012,-0.01057820063738652,-0.07246376811594249,-0.011553273427471126,0.01626016260162596,0.08974358974358976,0.10479041916167667
163225,918,278,918,6,2024-04-27,0.0567325409370042,0.07238781526367508,0.030645161290322576,0.12057956477575586,0.29761904761904767,-0.17582417582417564,-0.1785714285714286,-0.01660280970625796,-0.04645016472973508,-0.03183504017668802,-0.07343688908490296,-0.09683007099261991,0.013272402594956274,0.007411427564267067,-0.005983750548967646,0.00676858443225572,-0.03892584380389265,0.1097560975609756,-0.027641686324320743
163226,918,278,918,0,2024-04-27,0.036589078841206345,-0.046082949308755755,0.0012499999999999734,0.15653735942390784,0.6000000000000001,-0.2679425837320575,-0.47,-0.08789308176100614,0.1580047789725211,0.128953103945925,0.010379760702719523,-0.09194201384354186,0.06891549595572588,0.0678553243349277,0.010416666666666725,0.07937526743688497,0.21951219512195122,-0.16228070175438597,0.06287425149700605
120847,11058,10725,10725,4,2023-03-23,-0.00618144636549544,0.05627705627705626,0.022727272727272707,-0.34934865653704184,0.3333333333333333,0.0,0.0,-0.09502923976608185,-0.0528673835125446,0.013454275694631807,0.24800653536734796,-0.017269736842105303,0.009532955041466597,0.050273448532621244,-0.03260869565217394,0.03594351732991017,0.17073170731707318,0.17142857142857143,-0.020958083832335418
120848,11058,10725,11058,8,2023-03-23,0.8639480332010102,0.40909090909090906,-0.09999999999999998,0.47175470754874194,1.0,-1.0,-1.0,0.02579365079365086,0.5761648745519712,0.6268109617734331,0.8772623329464625,-0.819465944272446,0.5218520317306137,0.7091773086116427,0.7418478260869562,0.8992297817715019,0.43902439024390244,0.30000000000000004,0.3383233532934132
120849,11058,10725,10725,6,2023-03-23,0.26945929375684446,0.18972332015810278,0.03564727954971858,0.019906765664964226,0.593984962406015,-0.3586956521739131,-0.31521739130434784,0.03439153439153443,0.17741935483870927,0.21040516332003478,0.42458918701871506,-0.23967646290342734,0.13912386506726754,0.20861060972868165,0.20289855072463764,0.2787762088147195,0.1951219512195122,0.14646464646464652,0.14171656686626752
153749,2359,2,2,8,2024-02-25,-0.005805486341580691,-0.1811639549436796,-0.00911854103343468,-0.08186883751028233,0.06756756756756754,-0.09866220735785958,-0.09905254091300608,0.08004516144051028,-0.023761185051507826,-0.03363435969355035,0.02342847195706151,-0.014014112555534433,-0.008733010300272896,-0.0015019536592556393,0.00988142292490155,-0.05811646633212739,-0.1698789015862187,0.1613272311212815,0.023952095808383367
153750,2359,2,2359,2,2024-02-25,0.13651688498314268,0.021739130434782594,0.05555555555555558,0.13245965512254454,0.09090909090909094,-0.16666666666666674,0.05555555555555555,0.02036819428123777,0.1152927120669057,0.10040010336746238,-0.38262446857875637,-0.09822980875612455,0.09368037895786585,0.018906829747605887,0.040760869565216816,0.039794608472400114,0.040650406504064984,-0.5,0.14870259481037934
153751,2359,2,2,1,2024-02-25,-0.08976083461828674,-0.13181818181818183,-0.04761904761904767,0.12483119696500801,0.011363636363636354,-0.03240740740740744,-0.09150326797385616,0.0498352800239593,-0.06861239119303623,-0.05279201510655506,0.07208167537735581,0.012500000000000202,-0.026451942740286307,-0.010430155461679469,-0.023291925465838484,-0.07207041995231969,-0.13763066202090599,0.021052631578947323,-0.07698887938408913
